IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
H01B;7;0,72;0;0,61;0,03;0;0,1;0,27;1,06;0,22;0,43;3,44
H01B;8;42,74;0;41,74;1,48;0,23;7,14;17,9;36,45;19,09;28,18;194,95
H01B;9;59,26;0;63,24;0,6;1,6;2,13;12,47;43,97;31,31;41,58;256,16
H01B;10;104,24;0;235,78;7,2;98,19;0;175,77;99,56;38,52;130,99;890,25
H01B;11;84,89;1,55;162,53;2,51;0,7;0,55;15,11;15,56;22,13;67,86;373,39
H02A;1;756,87;1415,84;71,14;182,54;21,99;0;162,31;12,47;414,77;1185,27;4223,2
H02A;2;312,01;604,41;6,88;73,83;14,26;0;100,56;7,39;120,52;301,37;1541,23
H02A;4;962,78;0;635,31;20,84;4,52;19,78;357,15;220,29;312,11;461,07;2993,85
H02A;5;549,53;0;355,6;32,72;1,52;0;110,2;0,09;71,29;152,29;1273,24
H02A;7;0,54;0;0,59;0;0;0;0,19;0;0,13;0,48;1,93
H02A;8;77,07;0;71,86;2,38;0,12;12,79;35,42;56,57;33,31;52,01;341,53
H02A;9;88,43;0;89,1;1,22;2,05;9,04;14,91;52,1;44,17;62,73;363,75
H02A;10;72,72;0;184,26;4,91;95,32;0;140,97;94,04;25,49;94,29;712
H02A;11;89,52;2,44;206,28;3,13;0,26;0;15,28;18,97;25,96;90,69;452,53
H02B;1;685,07;1318,79;57,11;144,21;26,68;0;131,17;3,73;381,05;1111,84;3859,65
H02B;2;270,17;568,65;10,18;68,56;24,67;0;101,4;3,61;105,61;273,98;1426,83
H02B;4;880,28;0;587,26;20,25;14,54;5,9;319,95;189,02;297,58;440,9;2755,68
H02B;5;504,04;0;318,19;29,34;2,97;0;104,54;0,65;68,16;137,44;1165,33
H02B;7;2,51;0;1,96;0,14;0;7,14;0,46;2,48;1,01;1,51;17,21
H02B;8;98,86;0;93,91;2,89;0,32;22,86;37;109,99;43,35;61,03;470,21
H02B;9;62,07;0;64,77;1,15;0,64;0,33;12,06;38,02;29,75;43,97;252,76
H02B;10;43,16;0;154,09;3,21;68,95;0;118,34;60,49;22,22;74,74;545,2
H02B;11;80,18;3,88;142,24;3,04;0,02;0;9,44;16,77;18,6;64,11;338,28
H05Z;1;511,36;928,05;41,01;100,57;15,52;0;96,25;6,11;268,42;812,88;2780,17
H05Z;2;164,06;333,15;3,14;41,24;9,46;0;53,88;1,3;60,35;151,66;818,24
H05Z;4;513,71;0;354,22;12,62;13,68;7,66;204,53;129,26;187,31;264,25;1687,24
H05Z;5;335,12;0;216,08;20,32;2,3;0;69,16;0,56;42,88;87,51;773,93
H05Z;7;0,21;0;0,22;0,02;0;0,08;0,13;0,21;0,09;0,13;1,09
H05Z;8;54,63;0;56,79;2,14;0,19;7,57;25,13;49,98;26,26;38,63;261,32
H05Z;9;53,07;0;58,11;0,6;4,25;4,64;10,95;54,46;25,28;37,5;248,86
H05Z;10;25,65;0;102,99;3,57;43,45;0;76,04;58,61;14,34;48,91;373,56
H05Z;11;57,9;2,21;98,92;2,03;0,11;0;8,71;6,05;15,59;45,18;236,7
H06A;1;522,57;979,09;51,23;112,28;63,37;0;106,03;9,82;299,6;884,33;3028,32
H06A;2;221,82;476,03;5,51;61,16;9,34;0;81,34;10,07;91,44;249,06;1205,77
H06A;4;569,09;0;387,95;17,42;17,68;9,86;255;179,91;199,94;279,36;1916,21
H06A;5;366,65;0;229,36;20,84;1,3;0;78,15;0,64;44,91;104,48;846,33
H06A;7;1,96;0;2,9;0,19;0;0;1,77;6,05;0,83;1,25;14,95
H06A;8;40,51;0;42,59;1,42;0;6,12;19,47;29,73;17,25;27,26;184,35
H06A;9;118,9;0;120,27;2,71;11,74;44,45;46,23;232,27;54,53;82,94;714,04
H06A;10;47,59;0;137,29;3,43;99,08;0;112;64,51;19,36;73,52;556,78
H06A;11;73,98;2,86;108,43;2,04;1,54;0;9,25;10,23;14,76;48,1;271,19
H06B;1;180,8;333,43;37,35;41;57,55;0;36,16;5,36;98,05;341,34;1131,04
H06B;2;4,35;9,33;0,14;1,19;0,98;0;1,62;0,76;1,63;4,38;24,38
H06B;4;0,45;0;0,42;0,03;0;0;0,49;0;0,34;0,5;2,23
H06B;5;7,95;0;4,28;0,58;1,94;0;2,22;0;1,14;2,22;20,33
H06B;7;4,96;0;7,52;0,48;0;1,27;2,79;30,51;1,97;2,79;52,29
H06B;8;5,75;0;5,3;0,2;0,15;0,6;3,1;2,66;1,98;3,61;23,35
H06B;9;326,29;0;365,09;21,91;143,47;170,69;210,7;753,65;165,74;260,05;2417,59
H06B;10;5,63;0;25,45;0,31;7,32;0;18,73;18,62;3,2;10,63;89,89
H06B;11;14,35;0,7;11,71;0,64;0;0;1,24;0,09;2,74;7,21;38,68
H06C;1;211,3;330,8;14,42;50,36;119,79;0;31,43;5,7;109,82;349,15;1222,77
H06C;2;4,4;10,92;0,22;1,29;0,14;0;1,71;0,04;2,04;5,88;26,64
H06C;4;15,47;0;13,95;0,61;0,06;0,91;7,75;5,99;6,94;10,44;62,12
H06C;5;17,03;0;11,12;1,18;0,08;0;3,87;0,06;2,22;4,8;40,36
H06C;7;0,81;0;0,99;0,08;0;0;0,44;1,39;0,36;0,47;4,54
H06C;8;10,87;0;11,15;0,4;0,12;0,17;5,11;6,86;5,13;7,55;47,36
H06C;9;230,54;0;217,48;7,55;49,93;80,84;143,52;728,6;109,22;170,08;1737,76
H06C;10;6,23;0;28,72;0,74;9,1;0;23,08;15,74;3,73;12,46;99,8
H06C;11;21,84;0,43;20,63;0,87;0;0;2,83;0,89;3,99;10,84;62,32
H07A;1;537,23;981,62;61,85;111,02;18,57;0;104,89;9,78;272,68;876,89;2974,53
H07A;2;168,64;364,64;5,25;46,74;3,07;0;58,53;0,75;71,82;174,01;893,45
H07A;4;540,89;0;355,43;11,64;18,86;11,55;230,62;102,89;199,12;285,63;1756,63
H07A;5;344,84;0;214,91;20,37;2,32;0;71,92;0,11;48,98;97,93;801,38
H07A;7;1,78;0;0,34;0,01;0;7,33;0;0;0,65;0,46;10,57
H07A;8;85,46;0;90,02;2,96;0,82;9,13;33,37;101,44;40,32;58,27;421,79
H07A;9;59,8;0;65,69;1,64;0,42;1,46;17,24;25,92;33,68;42,36;248,21
H07A;10;44,02;0;127,7;3,64;37,68;0;95,65;51,07;20,83;64,76;445,35
H07A;11;64,49;2,35;97,47;4,36;5,23;0;11,45;8,65;15,36;44,48;253,84
H07B;1;405,6;675,75;36,08;66,58;18,26;0;73,73;3,73;194,2;631,35;2105,28
H07B;2;83,8;171,56;2,4;21,79;9,14;0;27,5;0,71;34,69;85,25;436,84
H07B;4;401,39;0;288,1;10,16;16,46;5,34;175,86;88,5;157,66;212,17;1355,64
H07B;5;258,23;0;173,7;13,98;0,79;0;49,46;0,23;31,89;68,66;596,94
H07B;7;0,6;0;0,55;0,07;0;0,13;0,6;0,68;0,25;0,44;3,32
H07B;8;24,81;0;26,84;0,87;0,03;3,98;10,69;21,73;11,92;16,57;117,44
H07B;9;28,04;0;31,99;0,33;0,07;0,08;5,87;21,31;13,03;19,99;120,71
H07B;10;13,76;0;69,46;1,92;18,18;0;52,72;44,94;8,97;30,08;240,03
H07B;11;47,62;3,28;77,27;2,21;0,04;0;7,82;4,53;11,82;37,28;191,87
H08A;1;440,39;657,16;38,28;66,26;8,42;0;64,35;4,46;206,38;673,41;2159,11
H08A;2;47,79;94,99;1,33;10,11;1,04;0;13,3;0,09;19,01;45,11;232,77
H08A;4;281,14;0;227,67;7,41;2,2;5,65;136,99;120,63;125,82;163,02;1070,53
H08A;5;214,06;0;140,38;11,31;0,85;0;39,61;0,62;25,72;56,4;488,95
H08A;7;0,2;0;0,17;0,01;0;0,17;0,06;0,13;0,13;0,12;0,99
H08A;8;112,97;0;115,57;3,96;0,4;11,25;50,63;149,13;51,77;74;569,68
H08A;9;32,76;0;39,98;0,54;0,39;0,22;7,17;40,3;15,31;25,1;161,77
H08A;10;13,12;0;69,63;3,04;4,85;0;49,34;49,34;7,75;29,71;226,78
H08A;11;63,77;3,18;67,91;1,76;0,77;0;9,87;1,35;12,48;34,77;195,86
H08B;1;204,79;296,32;17,33;26,12;0,97;0;31,55;1,08;94,62;305,6;978,38
H08B;2;3,48;6,6;0,05;0,63;0,15;0;0,9;0,01;1,28;3,24;16,34
H08B;4;225,32;0;181,66;6,52;0,83;1,48;100,2;116,15;101,1;128,05;861,31
H08B;5;174,49;0;117,06;9,64;0,6;0;31,2;0,46;20,68;44,48;398,61
H08B;7;0,04;0;0,03;0;0;0;0,01;0,02;0,01;0,02;0,13
H08B;8;11,22;0;11,71;0,43;0,01;0,21;5,06;4,91;5,23;7,29;46,07
H08B;9;5,5;0;6,16;0,06;0,01;0;0,96;4,17;2,34;4,04;23,24
H08B;10;4,43;0;25,06;0,83;0,36;0;17,25;28,95;2,93;10,62;90,43
H08B;11;23,43;2,07;26,3;0,77;0;0;3,48;0,62;4,73;14,33;75,73
H09A;1;719,41;1351,45;71,78;181,25;56,24;0;135,89;25,52;389,81;1216,41;4147,76
H09A;2;384,73;769,08;10,83;98,76;49,16;0;134,82;4,71;147,57;383,25;1982,91
H09A;4;621,32;0;432,19;15,2;21,51;13,84;262,36;215,94;205,69;316,19;2104,24
H09A;5;395,99;0;253,97;23,5;3,22;0;84,57;1,24;52,98;110,4;925,87
H09A;7;1,71;0;1,79;0,17;0;1,17;0,71;5,43;0,92;1,95;13,85
H09A;8;95,42;0;87,67;2,79;0,92;9,7;46,84;58,58;34,24;70,14;406,3
H09A;9;152,75;0;145,46;2,8;5,91;432,73;37,22;226,94;77,27;109;1190,08
H09A;10;61,8;0;194,23;4,47;144,46;0;143,29;101,66;27,32;94,39;771,62
H09A;11;98,32;1,54;152,55;5,34;1,12;0,11;14,88;26,59;23,35;72,45;396,25
H09B;1;478,29;908,79;38,61;116,92;9,58;0;104,65;7,64;291,49;824,78;2780,75
H09B;2;169,11;345,35;5,39;43,44;3,65;0;62,47;1,79;76,51;183,33;891,04
H09B;4;698,01;0;476,79;17,34;44,85;10,67;264,12;361,77;236,13;358,52;2468,2
H09B;5;437,81;0;274,88;27,31;3,08;0;99,47;1,1;61,05;121,44;1026,14
H09B;7;0,47;0;0,22;0;0;0;0,07;0;0,07;0,24;1,07
H09B;8;18,13;0;16,81;0,69;0,02;0,51;8,64;11,7;8,7;11,82;77,02
H09B;9;32,8;0;36,97;0,56;1,89;0,04;7,88;35,29;18,86;23,9;158,19
H09B;10;70,12;0;146,08;4,6;28,05;0;110,85;57,26;25,33;84,85;527,14
H09B;11;60,89;1,12;105,78;1,17;0;0;9,84;10,2;16,33;42,13;247,46
H09C;1;383,94;619,2;32,09;79,42;6;0;66;12,1;192,42;602,43;1993,6
H09C;2;70,56;130,94;2,33;15,15;1,87;0;24,05;0,44;29,15;74,25;348,74
H09C;4;358,99;0;253,25;10,04;30,6;8,41;160,9;146,79;127,32;189,01;1285,31
H09C;5;261,61;0;167,19;16,01;1,07;0;54,24;0,46;33,23;75,06;608,87
H09C;7;0,41;0;0,17;0,01;0;0;0,12;0;0,11;0,32;1,14
H09C;8;53,46;0;56,63;1,28;0,05;28,21;19,19;70,87;20,17;36,14;286
H09C;9;64,99;0;58,47;1,45;0,92;305,41;20,97;157,31;35,48;48,16;693,16
H09C;10;24,84;0;72,41;2,8;15,99;0;57,56;38,43;10,38;36,72;259,13
H09C;11;42,35;1,15;52,53;1,55;0;0;8,6;4,66;8,94;26,84;146,62
H12A;1;837,62;1608,88;71,91;203,46;129,55;0;161,47;13,54;438,12;1366,32;4830,87
H12A;2;218,04;453,91;6,99;55,47;30,74;0;77,87;2,18;86,45;222,94;1154,59
H12A;4;235,75;0;176,9;6,97;5,83;10,62;105,41;70,67;92,26;134,5;838,91
H12A;5;176,69;0;109,35;9,94;0,7;0;35,86;0,35;21,76;46,32;400,97
H12A;7;3,66;0;2,63;0,19;0;0,79;1,32;4,71;1,29;2,76;17,35
H12A;8;113,43;0;112,47;3,81;0,65;20,77;53,42;85,63;52,08;79,44;521,7
H12A;9;131,71;0;130,61;2,36;6,37;24,27;32,8;102,87;59,86;91,02;581,87
H12A;10;48,15;0;179,92;5,04;102,1;0;135,3;78,21;25;83,22;656,94
H12A;11;120,58;7,95;171,52;6,08;0,32;0;17,51;18,15;25,75;81,4;449,26
H12B;1;396,63;631,65;37,29;80,81;54,82;0;64,21;5,7;211,24;659,51;2141,86
H12B;2;21,92;47,46;0,63;5,7;0,39;0;6,72;0,12;10,23;26,71;119,88
H12B;4;121,32;0;100,95;3,95;1,7;5,12;61,14;63,68;53,65;76,78;488,29
H12B;5;106,31;0;69,31;6,26;0,74;0;21,81;0,45;14,13;31,5;250,51
H12B;7;0,34;0;0,17;0,01;0;0;0,1;0;0,09;0,22;0,93
H12B;8;58,82;0;57,92;1,77;0,36;5,98;24,87;47,49;25,98;42,74;265,93
H12B;9;62,02;0;61,49;0,76;3,29;1,11;17,24;63,59;29,29;42,58;281,37
H12B;10;22,62;0;74,4;2,83;10,71;0;55,43;42,82;9,89;35,97;254,67
H12B;11;60,57;1,65;56,23;2,51;0,2;0;9,22;3,44;11,74;31,75;177,31
H15Z;1;934,3;1742,47;100,91;263,85;107,37;0;160,29;4,54;573,71;1662,73;5550,17
H15Z;2;4,11;6,4;0,08;0,93;0;0;1;0;1,24;4,34;18,1
H15Z;4;27,29;0;25,68;1,34;0,01;38,57;14,8;6,51;15,07;20,95;150,22
H15Z;5;25,79;0;14,32;1,18;0;0;4,19;0;2,81;5,51;53,8
H15Z;8;32,21;0;35,92;0,92;2,77;6,81;11,92;31,3;14,67;24,22;160,74
H15Z;9;716,47;0;1158,18;5,93;0,38;4,15;144,69;819,06;687,52;623,26;4159,64
H15Z;10;27,71;0;99,23;1,58;52,94;0;87,29;14,96;15,35;51,42;350,48
H15Z;11;77,47;1,48;143,92;0,77;0;0;6,45;1,46;17,28;50,7;299,53
H16Z;1;235,89;345,21;43,03;39,92;108,51;0;35,17;3,47;128,91;381,56;1321,67
H16Z;2;0,56;0,97;0;0,04;0;0;0,16;0,01;0,13;0,65;2,52
H16Z;4;1,89;0;1;0,04;0;0,25;0,56;0,89;0,47;0,85;5,95
H16Z;5;6,02;0;5,08;0,38;0;0;1,64;0;0,94;3,03;17,09
H16Z;8;3,73;0;3,83;0,11;0,14;0,86;1,32;2,21;1,44;2,67;16,31
H16Z;9;275,99;0;384,53;12,75;265,73;34,79;101,9;333,34;197,57;293,6;1900,2
H16Z;10;5,89;0;23,17;0,17;4,25;0;17,44;33,96;2,67;11,71;99,26
H16Z;11;14,32;0,46;11,44;0,54;0;0;1,22;0,92;3,59;8,56;41,05
H33Z;1;993,17;2021,05;101,49;293,81;117,56;0;221,48;15,6;579,2;1691,85;6035,21
H33Z;2;1214,08;2361,33;39,52;295,1;242,94;0,01;433,26;21,93;465,56;1256,56;6330,29
H33Z;4;1848,1;0;1317,93;48,82;67,94;54,14;766,85;634,37;607;961,96;6307,11
H33Z;5;1005,66;0;644,46;62,06;18,72;0;229,4;2,12;138,96;295,22;2396,6
H33Z;7;0,74;0;0,67;0,01;0;0,19;0,07;1,88;0,33;0,59;4,48
H33Z;8;91,29;0;99,42;2,41;0,16;15,88;35,68;101,69;42,84;68,55;457,92
H33Z;9;159,8;0;172,95;2,11;1,92;7,09;38,63;123,06;87,85;118,4;711,81
H33Z;10;128,99;0;374,08;9,87;445,65;0;344,5;202,6;56,93;207,04;1769,66
H33Z;11;120,35;2,74;281,91;3,02;11,46;0;16,61;58,01;35,9;101,69;631,69
H36A;1;446,4;974,92;44,3;171,62;110,01;0;100,56;23,61;227,66;694,21;2793,29
H36A;2;5386,35;10773,55;134,26;1395,9;1207,78;0;2191,83;155,98;1823,22;4700,33;27769,2
H36A;4;879,95;0;692,41;28,02;30,71;76,82;483,36;251,95;311,48;480,27;3234,97
H36A;5;584,78;0;370,68;36,66;35,05;0;129,73;0,38;74,83;186,79;1418,9
H36A;7;17,33;0;18,12;0,78;1,11;12,64;10,54;40,14;7,41;12,75;120,82
H36A;8;182,33;0;153,46;5,75;7,49;17,61;85,02;106,85;70,64;117,17;746,32
H36A;9;267,7;0;284,12;4,51;1,92;119,02;61,5;187;152,74;194,52;1273,03
H36A;10;180,3;0;656,57;13,14;1031,9;0;698,18;422,1;102,5;341,27;3445,96
H36A;11;128,95;3,24;341,69;2,7;6,67;0;15,67;145,31;41,94;125,75;811,92
H36B;1;506,22;1108,74;48,18;157,85;60,32;0;129,43;6,23;249,96;775,07;3042
H36B;2;3437,07;6612,99;82,13;873,41;493,37;0,02;1235,44;68,4;1141,85;2850,22;16794,9
H36B;4;527,73;0;373,09;16,18;11,46;9,4;229,61;183,23;166,5;260,06;1777,26
H36B;5;336,73;0;211,9;19,9;3,56;0;64,88;0,58;41,39;89,81;768,75
H36B;7;4,46;0;3,88;0,4;0;0;1,97;1,29;0,71;2,75;15,46
H36B;8;106,7;0;118,61;3,62;1,66;3,46;55,48;66,58;48,7;86,45;491,26
H36B;9;168,86;0;190,29;2,54;9,59;40,17;39,96;187,49;74,25;115,89;829,04
H36B;10;104,24;0;452,45;12,92;486,42;0;385,1;245,16;55,12;227,31;1968,72
H36B;11;116,89;3,97;341,29;2,05;3,17;0;11,83;52,81;28,32;129,54;689,87
H38Z;1;897,38;2062,24;96,91;298,26;289,08;0;210,14;13,05;499,11;1533,81;5899,98
H38Z;2;1109,83;2305,26;33,19;338,94;428,59;0;431,11;55,63;436,88;1143,06;6282,49
H38Z;4;1409,9;0;1083,67;37,12;79,04;24,52;586,22;479,7;443,42;700,31;4843,9
H38Z;5;828,7;0;508,57;53;23,82;0;172,78;1,52;109,71;222,98;1921,08
H38Z;7;23,33;0;17,85;0,55;0;6,8;12,64;23,88;7,77;23,17;115,99
H38Z;8;132,87;0;124,59;4,17;24,8;11,25;55,99;63,84;50,99;93,62;562,12
H38Z;9;169,12;0;182,03;3,99;6,07;204,87;47,01;215,12;87,72;119,87;1035,8
H38Z;10;170,37;0;510,69;7,72;1166;0;397,87;179,47;70,03;276,27;2778,42
H38Z;11;164,79;0,38;277,03;1,98;5,67;0;13,52;80,23;32,75;110,93;687,28
H40A;1;483,61;949,09;42,89;122,7;54,39;0;78,82;13,97;224,27;730,02;2699,76
H40A;2;438,3;853,11;13,75;105,02;131,29;0;160,33;2,63;161,34;437,5;2303,27
H40A;4;3,65;0;3,83;0,12;0,02;0;2,82;0,61;2;2,15;15,2
H40A;5;8,58;0;4,95;0,33;0;0;1,32;0,22;0,73;1,86;17,99
H40A;7;1,13;0;1,02;0,16;0;0;0,25;0,61;0,5;1,45;5,12
H40A;8;158,03;0;170,73;6,38;2,09;0;70,21;80,71;78,63;108,08;674,86
H40A;9;34,72;0;38,31;0,29;0,04;12,91;4,75;31,75;15,68;23,03;161,48
H40A;10;29,72;0;141,7;4,55;360,4;0;112,32;106,93;18,62;63,74;837,98
H40A;11;90,95;3,39;107,27;3,6;2,47;0;12,23;12,18;19,41;56,23;307,73
H40B;1;284,65;444,15;25,4;53,11;14,66;0;39,26;5,33;136,46;452,25;1455,27
H40B;2;187,79;376,03;7,35;43,87;32,19;0;64,21;1,49;74,35;187,82;975,1
H40B;4;1,25;0;0,89;0,05;0;0,1;0,64;0,05;0,43;0,66;4,07
H40B;5;5,3;0;2,84;0,37;0;0;0,98;0;0,55;1,32;11,36
H40B;7;0,35;0;0,16;0,01;0;0;0,1;0;0,09;0,26;0,97
H40B;8;143,08;0;145,49;5,55;0,17;0;63,21;64,07;65,01;95,74;582,32
H40B;9;11,17;0;12,09;0,11;0,07;0;2,06;10,74;4,92;7,53;48,69
H40B;10;12,92;0;80,67;4,15;203,15;0;61;42,04;9,09;35,07;448,09
H40B;11;53,65;2,3;59,52;2,08;0;0;7,71;2;10,25;31,06;168,57
H41A;1;724,3;1349,56;60,54;177,61;73,56;0;120,15;14,34;356,2;1133,77;4010,03
H41A;2;166,59;326,12;4;38,41;12,1;0;53,71;1,96;60,86;163,14;826,89
H41A;4;56,51;0;44,53;1,48;0,86;3,93;29,13;12,77;24,04;33,89;207,14
H41A;5;54,87;0;37,24;3,19;0,75;0;10,82;0,22;7,17;16,34;130,6
H41A;7;0,91;0;0,77;0,05;0;0;0,49;2,54;0,26;0,67;5,69
H41A;8;275,31;0;282,57;9,72;2,86;78,65;134,94;302,83;125,26;192,79;1404,93
H41A;9;106,56;0;109,2;1,82;1,34;9,05;28,22;128,37;52,01;77,49;514,06
H41A;10;28,63;0;132,87;3,33;69,79;0;100,79;76,02;16,27;59,47;487,17
H41A;11;100,89;4,23;129,99;3,53;0,11;0,74;12,65;14,06;20,55;67,32;354,07
H41B;1;447,39;741,82;34,95;96,02;22,14;0;68,08;7,33;218,3;704,1;2340,13
H41B;2;28,39;57,42;0,69;6,59;0,41;0;8,92;0,23;11,53;29,33;143,51
H41B;4;2,56;0;2,23;0,1;0,02;1,16;1,37;0,77;1,41;1,87;11,49
H41B;5;13,6;0;9,17;1,05;0,04;0;3,13;0,04;1,81;4,08;32,92
H41B;7;0,58;0;0,39;0,03;0;0;0,28;0,5;0,18;0,4;2,36
H41B;8;198,11;0;201,53;6,87;1,88;59,38;91,86;227,76;88,33;136,39;1012,11
H41B;9;62,5;0;65,3;1,07;0,59;8,18;17,43;73,69;31,36;46,01;306,13
H41B;10;15,71;0;74,85;1,67;18,45;0;57,96;44,01;9,28;33,08;255,01
H41B;11;68,48;2,54;68,86;3,05;0;0,64;9,81;4,33;13,9;41,19;212,8
H41C;1;237,29;347,74;18,97;39,45;3,62;0;31,06;2,25;116,96;373,94;1171,28
H41C;2;2,41;4,89;0,05;0,52;0,19;0;0,69;0,01;0,98;2,75;12,49
H41C;4;0,39;0;0,31;0,01;0;0,11;0,19;0,34;0,17;0,27;1,79
H41C;5;3,15;0;2,13;0,21;0;0;0,71;0,01;0,42;0,91;7,54
H41C;7;0,16;0;0,08;0;0;0,01;0,04;0,14;0,04;0,08;0,55
H41C;8;141,64;0;145,03;5,16;0,6;28,45;64,42;172,11;63,05;91,8;712,26
H41C;9;25,95;0;28,9;0,31;0,25;0,24;5,25;30,36;12,01;18,65;121,92
H41C;10;7,3;0;38,92;1,04;1,79;0;29,77;24,98;4,67;17,22;125,69
H41C;11;42,69;2,25;40,09;1,52;0,08;0,13;5,96;2,45;8,11;23,96;127,24
H44Z;1;796,39;1578,11;66,25;108,33;11,08;0;118,36;13,97;294,71;1323,18;4310,38
H44Z;2;5,93;11,29;0,05;0,96;0,93;0;1,36;0;3,17;5,73;29,42
H44Z;5;0,34;0;0,28;0,03;0;0;0,1;0;0,04;0,07;0,86
H44Z;7;0,05;0;0,02;0;0;0;0,11;0;0,01;0,04;0,23
H44Z;8;16,97;0;13,65;0,53;0;0,18;6,82;7,44;6,56;12,97;65,12
H44Z;9;20,58;0;34,52;0,24;0;0;4,19;26,8;13,22;23,16;122,71
H44Z;10;7,8;0;36,27;1,18;15,5;0;25,94;84,5;4,33;16,1;191,62
H44Z;11;64,73;3,5;511,53;1,69;0;0;10,46;38,53;50,63;217,02;898,09
H60Z;1;547,49;1102,96;42,81;135,49;74,45;0;99,29;10,15;267,05;869,05;3148,74
H60Z;2;146,25;289,03;3,37;34,3;25,56;0;49,66;1,34;56,3;142,97;748,78
H60Z;4;0,7;0;0,66;0,03;0,02;0,05;0,4;0,04;0,42;0,64;2,96
H60Z;5;1,76;0;0,84;0,13;0,01;0;0,29;0;0,16;0,39;3,58
H60Z;7;0,95;0;0,45;0,03;0;0;0,33;0,39;0,29;0,62;3,06
H60Z;8;61,62;0;61,97;2,29;0,46;0,46;29,42;13,09;28,09;43,72;241,12
H60Z;9;37,32;0;40,45;0,45;0,77;4,38;7,14;26,54;17,14;26,24;160,43
H60Z;10;24,92;0;119,63;4,89;110,3;0;94,63;78,66;15,6;54,78;503,41
H60Z;11;80,85;3,02;106,26;3,13;0,14;0;11,81;9,07;16,66;53,42;284,36
H61A;1;523,98;1046,86;46,64;131,08;48,83;0;93,86;9,42;240,25;800,76;2941,68
H61A;2;25,81;51,29;0,37;5,76;1,89;0;8,69;0,11;9,26;24,38;127,56
H61A;4;5,73;0;6,11;0,28;0,02;1,92;3,89;1,25;3,25;4,51;26,96
H61A;5;5,08;0;3,43;0,27;0;0;1,04;0,08;0,65;1,29;11,84
H61A;7;0,99;0;0,57;0,04;0;0,07;0,38;0,65;0,39;0,68;3,77
H61A;8;37,77;0;40,01;1,48;0,57;1,73;17,31;17,51;17,54;27,17;161,09
H61A;9;57,42;0;61,77;0,9;1,18;1,27;11,28;41,32;25,66;40,2;241
H61A;10;18,07;0;70,18;1,95;48,69;0;50,16;55,82;8,83;32,85;286,55
H61A;11;66,83;2,99;104,39;2,84;0,85;0,14;9,1;12,67;14,04;47,43;261,28
H61B;1;233,79;394,18;21,54;51,91;46,06;0;37,43;4,89;117,04;359,03;1265,87
H61B;2;3,83;7,41;0,74;0,99;0,13;0;0,96;0,05;1,55;4,58;20,24
H61B;4;3,48;0;3,53;0,13;0,11;1,63;2,18;1,2;1,95;2,68;16,89
H61B;5;3,16;0;2,07;0,18;0,01;0;0,6;0;0,38;0,79;7,19
H61B;7;0,28;0;0,31;0,02;0;0;0,16;0,16;0,12;0,23;1,28
H61B;8;21,11;0;21,58;0,79;0,13;0,51;9,59;3,37;9,53;14,55;81,16
H61B;9;40,42;0;44,21;0,78;2,52;1,44;10,81;37,89;20,05;31,3;189,42
H61B;10;9,68;0;33,6;1,01;11,25;0;24,65;26,7;4,4;16,26;127,55
H61B;11;38,31;2,02;41,38;1,49;0,07;0,06;4,96;3,02;7,12;24,02;122,45
H62A;1;313,79;591,74;36,38;34,71;2,08;0;55,28;4,53;132,77;374,67;1545,95
H62A;2;4,81;7,84;1,96;0,53;0,82;0;0,64;0,08;2,15;4,97;23,8
H62A;8;1,33;0;0,56;0,04;0;0;0,33;0;0,4;0,83;3,49
H62A;9;21,1;0;17,21;0,15;0,26;0;2,2;0,58;10,61;11,79;63,9
H62A;10;8,14;0;42,53;0,43;0,69;0;35,9;25,65;4,73;17,84;135,91
H62A;11;50,03;1,01;55,69;1,95;0;0;3,79;0;7,41;20,79;140,67
H62B;1;302,57;448,57;24,18;50,21;10,39;0;40,16;4,51;143,76;476,4;1500,75
H62B;2;32,24;65,75;0,77;7,08;1,24;0;9,53;0,24;12,84;32,7;162,39
H62B;4;0,17;0;0,16;0,01;0;0;0,08;0,08;0,09;0,12;0,71
H62B;5;0,79;0;0,51;0,05;0;0;0,16;0,01;0,1;0,22;1,84
H62B;7;0,45;0;0,32;0,02;0;0,01;0,19;0,47;0,18;0,31;1,95
H62B;8;52,66;0;53,06;1,9;0,28;1,77;23,56;25,39;23,21;35,47;217,3
H62B;9;29,39;0;33,06;0,37;0,31;0,32;6,01;28,62;13,82;21,23;133,13
H62B;10;9,36;0;51,44;1,65;11,11;0;40,71;34,4;6,35;23,05;178,07
H62B;11;54,1;2,18;56,88;1,95;0,02;0,09;7,85;1,97;10,73;31,86;167,63
H62C;1;259,42;368,82;19,62;38,75;2,26;0;32,96;3,64;119,31;399,25;1244,03
H62C;2;5,98;11,66;0,17;1,04;0;0;1,6;0;2,56;5,91;28,92
H62C;4;0,48;0;0,36;0,01;0;0,13;0,11;0,19;0,13;0,25;1,66
H62C;5;1,46;0;1,18;0,1;0;0;0,39;0,04;0,26;0,41;3,84
H62C;7;0,18;0;0,18;0,01;0;0;0,02;0,46;0,02;0,12;0,99
H62C;8;39,64;0;43,4;1,63;0,02;0;18,23;6,78;17,77;28,72;156,19
