IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
I22A;13;48,99;8,00;38,02;1,65;0,03;0,00;7,77;0,70;0,35;8,57;26,17;140,25
I22B;1;1025,21;1725,85;76,01;112,53;16,83;0,00;142,16;29,10;23,82;516,86;1552,94;5221,31
I22B;2;70,67;127,86;4,28;11,42;1,84;0,00;20,86;0,71;1,29;25,72;69,00;333,65
I22B;4;544,49;0,00;496,08;21,65;12,01;149,78;250,59;129,23;6,20;297,91;384,61;2292,55
I22B;5;482,57;0,00;330,56;27,80;1,70;0,00;92,04;1,30;0,19;60,90;139,21;1136,27
I22B;7;0,11;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,88;0,02;0,05;1,13
I22B;8;2,46;0,00;2,71;0,11;0,00;1,33;1,18;0,84;0,00;1,28;1,35;11,26
I22B;9;46,68;0,00;48,41;0,95;0,53;0,66;8,49;11,31;22,43;21,31;30,87;191,64
I22B;10;26,41;0,00;96,72;2,77;31,06;0,00;64,64;2,17;74,44;13,08;40,39;351,68
I22B;11;26,52;0,18;19,86;0,45;0,00;0,00;2,54;0,00;0,94;4,15;10,25;64,89
I22B;12;9,53;2,49;140,67;0,27;0,00;0,00;3,57;1,92;8,82;6,27;47,75;221,29
I22B;13;45,23;11,31;37,28;1,49;0,00;0,00;5,64;0,10;0,49;7,48;25,97;134,99
I23A;1;234,92;379,37;24,55;21,09;2,30;0,00;30,51;1,58;0,94;124,96;359,56;1179,78
I23A;2;6,46;15,19;0,36;0,98;0,18;0,00;1,82;0,00;0,00;2,83;7,35;35,17
I23A;4;285,36;0,00;242,70;14,13;1,09;20,03;137,55;55,19;6,29;146,64;209,35;1118,33
I23A;5;233,61;0,00;158,70;13,16;0,48;0,00;48,23;1,19;1,28;32,37;69,53;558,55
I23A;7;0,38;0,00;0,46;0,02;0,00;0,00;0,20;0,16;0,00;0,24;0,38;1,84
I23A;8;0,04;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,00;0,03;0,03;0,18
I23A;9;19,58;0,00;23,02;0,30;0,00;0,14;2,43;1,96;1,79;9,41;14,53;73,16
I23A;10;5,81;0,00;20,66;1,08;1,70;0,00;15,62;0,34;15,70;3,45;8,72;73,08
I23A;11;9,52;0,04;7,88;0,10;0,00;0,00;1,05;0,00;0,13;1,27;4,21;24,20
I23A;12;1,34;0,11;17,32;0,05;0,00;0,00;0,26;0,00;1,84;0,77;5,26;26,95
I23A;13;14,23;2,65;11,91;0,25;0,01;0,00;1,86;0,00;0,00;3,09;8,77;42,77
I23B;1;164,17;269,87;11,86;12,78;0,49;0,00;18,27;0,16;0,30;91,27;270,31;839,48
I23B;2;0,77;1,64;0,01;0,11;0,01;0,00;0,20;0,00;0,00;0,23;0,86;3,83
I23B;4;231,79;0,00;202,92;7,41;0,38;5,18;104,63;38,84;5,40;125,17;151,30;873,02
I23B;5;196,67;0,00;132,87;10,87;0,51;0,00;37,11;0,50;0,58;25,08;57,09;461,28
I23B;8;0,01;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,04
I23B;9;9,46;0,00;12,60;0,14;0,00;0,02;1,39;0,02;3,55;4,50;7,70;39,38
I23B;10;1,20;0,00;7,28;0,30;0,15;0,00;5,28;0,01;6,13;0,92;2,78;24,05
I23B;11;3,40;0,07;3,07;0,06;0,00;0,00;0,47;0,00;0,06;0,63;1,89;9,65
I23B;12;1,80;0,18;25,04;0,05;0,00;0,00;0,51;0,00;2,69;0,98;8,99;40,24
I23B;13;15,59;2,96;15,77;0,38;0,00;0,00;1,51;0,00;0,00;2,92;9,28;48,41
I23C;1;149,06;240,46;9,27;11,03;1,16;0,00;19,41;0,00;0,49;84,00;250,58;765,46
I23C;2;0,84;1,44;0,00;0,08;0,00;0,00;0,19;0,00;0,00;0,29;0,74;3,58
I23C;4;158,19;0,00;153,37;5,23;0,17;5,86;74,93;27,90;3,79;89,08;99,44;617,96
I23C;5;155,43;0,00;106,73;8,74;0,64;0,00;28,91;0,38;0,52;18,57;46,55;366,47
I23C;7;0,51;0,00;0,46;0,01;0,00;0,00;0,18;0,00;0,00;0,22;0,43;1,81
I23C;8;0,03;0,00;0,04;0,00;0,00;0,00;0,02;0,00;0,00;0,02;0,02;0,13
I23C;9;7,32;0,00;10,01;0,13;0,00;0,00;1,27;0,02;3,31;3,69;5,71;31,46
I23C;10;1,33;0,00;6,20;0,20;0,00;0,00;4,52;0,00;5,02;0,65;2,20;20,12
I23C;11;4,21;0,08;3,59;0,07;0,00;0,00;0,53;0,09;0,14;0,63;2,22;11,56
I23C;12;2,45;0,08;23,67;0,03;0,00;0,00;0,57;0,00;3,02;0,82;8,02;38,66
I23C;13;16,40;3,04;17,57;0,54;0,00;0,00;1,77;0,00;0,03;2,99;9,65;51,99
I24A;1;192,84;328,46;13,59;12,36;0,63;0,00;20,95;0,66;2,64;99,31;261,47;932,91
I24A;2;3,30;5,45;0,07;0,43;0,00;0,00;0,72;0,00;0,01;1,36;3,03;14,37
I24A;4;159,25;0,00;152,46;4,98;0,51;6,80;73,72;40,94;3,02;96,22;113,89;651,79
I24A;5;172,97;0,00;115,50;9,27;0,21;0,00;32,96;0,57;0,78;22,25;51,16;405,67
I24A;8;0,06;0,00;0,08;0,00;0,00;0,00;0,03;0,00;0,00;0,02;0,02;0,21
I24A;9;12,77;0,00;15,64;0,13;0,02;0,00;2,11;0,21;4,74;6,73;9,48;51,83
I24A;10;2,63;0,00;10,34;0,17;0,00;0,00;7,65;0,10;14,04;1,41;5,02;41,36
I24A;11;4,06;0,05;3,03;0,06;0,00;0,00;0,35;0,00;0,12;0,49;1,76;9,92
I24A;12;0,68;0,02;13,62;0,02;0,00;0,00;0,25;0,62;2,33;0,48;4,57;22,59
I24A;13;31,45;5,96;27,62;0,81;0,00;0,00;3,75;0,00;0,09;4,70;16,70;91,08
I24B;1;158,14;232,28;10,50;12,19;0,52;0,00;14,85;0,59;1,11;72,01;239,22;741,41
I24B;2;1,23;3,94;0,03;0,29;0,00;0,00;0,45;0,00;0,00;0,67;2,70;9,31
I24B;4;151,44;0,00;148,87;4,88;1,21;0,18;86,44;52,72;6,36;90,13;100,07;642,30
I24B;5;155,47;0,00;100,47;8,25;0,48;0,00;29,05;0,52;0,26;18,50;45,79;358,79
I24B;7;0,05;0,00;0,05;0,00;0,00;0,00;0,04;0,05;0,00;0,02;0,03;0,24
I24B;8;0,82;0,00;1,04;0,05;0,00;0,00;0,40;0,00;0,00;0,28;0,33;2,92
I24B;9;4,08;0,00;6,20;0,05;0,00;0,00;0,86;0,00;4,88;2,04;3,37;21,48
I24B;10;0,93;0,00;6,27;0,25;0,00;0,00;4,56;0,03;7,40;0,75;2,41;22,60
I24B;11;4,03;0,02;4,14;0,06;0,00;0,00;0,53;0,00;0,03;0,63;2,30;11,74
I24B;12;0,97;0,04;22,03;0,04;0,00;0,00;0,55;0,00;4,16;0,95;9,28;38,02
I24B;13;18,58;5,05;18,10;0,38;0,00;0,00;1,70;0,00;0,00;3,16;10,62;57,59
I26Z;1;537,23;1198,18;41,54;86,70;67,30;0,00;97,39;14,67;17,82;286,95;808,89;3156,67
I26Z;2;4622,04;8468,69;142,54;799,69;262,09;0,00;1486,15;54,54;34,91;1393,35;3516,95;20780,95
I26Z;4;782,35;0,00;626,07;29,74;26,74;1101,79;349,28;217,65;15,17;373,83;488,41;4011,03
I26Z;5;580,90;0,00;373,86;33,74;3,19;0,00;109,97;1,72;0,97;76,77;162,38;1343,50
I26Z;7;12,68;0,00;12,47;0,52;0,02;33,59;6,47;18,47;9,15;5,61;10,30;109,28
I26Z;8;37,45;0,00;42,17;1,17;0,04;1,18;12,95;7,79;0,54;17,61;30,76;151,66
I26Z;9;212,41;0,00;211,02;2,74;2,93;38,50;31,46;26,72;92,27;96,18;141,21;855,44
I26Z;10;88,38;0,00;406,91;11,81;487,63;0,00;335,36;1,74;255,98;62,40;172,08;1822,29
I26Z;11;67,69;1,62;46,30;1,46;0,00;0,00;6,39;10,81;4,60;12,36;27,53;178,76
I26Z;12;21,12;12,42;437,92;1,30;1,12;0,00;5,45;0,41;45,97;21,12;152,65;699,48
I26Z;13;60,54;14,49;46,96;2,26;2,01;0,00;7,71;0,14;0,57;10,78;35,60;181,06
I27A;1;659,05;1270,97;73,02;122,92;17,64;0,00;117,52;11,77;13,01;357,65;888,09;3531,64
I27A;2;364,16;657,70;16,51;52,00;33,76;0,00;114,11;6,82;3,38;130,60;330,56;1709,60
I27A;4;1036,54;0,00;653,33;23,38;23,70;110,78;371,56;352,75;19,04;353,44;468,51;3413,03
I27A;5;567,92;0,00;362,91;31,93;1,21;0,00;129,99;5,97;0,05;82,14;175,22;1357,34
I27A;7;2,29;0,00;2,86;0,03;0,00;1,58;0,65;3,89;0,00;1,27;1,69;14,26
I27A;8;5,29;0,00;5,32;0,40;0,00;0,02;2,21;0,72;0,00;2,38;2,73;19,07
I27A;9;58,26;0,00;59,06;0,69;0,25;0,15;11,36;13,06;6,38;28,93;38,48;216,62
I27A;10;104,32;0,00;193,81;3,02;106,75;0,00;136,05;7,48;100,97;42,75;115,31;810,46
I27A;11;44,23;0,12;24,88;1,19;0,00;0,00;7,24;0,00;0,00;9,95;16,75;104,36
I27A;12;24,79;1,96;98,09;0,33;0,00;0,00;3,61;0,00;10,89;7,77;29,75;177,19
I27A;13;22,70;1,21;20,28;0,26;0,00;0,00;2,74;0,00;0,00;5,54;13,95;66,68
I27B;1;786,52;1423,36;51,12;87,73;36,11;0,00;101,37;8,85;10,10;390,45;1142,04;4037,65
I27B;2;236,46;477,47;6,43;36,51;23,63;0,00;73,78;1,10;1,42;87,55;224,06;1168,41
I27B;4;612,66;0,00;456,36;18,11;19,30;470,60;218,28;104,90;20,97;253,22;342,31;2516,71
I27B;5;457,01;0,00;326,56;25,68;2,51;0,00;83,48;1,13;1,08;57,19;135,72;1090,36
I27B;7;2,14;0,00;2,97;0,13;0,24;2,99;0,83;2,49;1,43;1,75;2,81;17,78
I27B;8;6,21;0,00;6,22;0,19;0,01;0,21;2,30;1,78;0,00;2,87;3,78;23,57
I27B;9;72,64;0,00;75,35;1,02;1,20;0,00;10,87;6,24;25,48;34,93;48,88;276,61
I27B;10;36,38;0,00;99,27;3,07;102,24;0,00;72,34;0,74;81,40;17,72;46,87;460,03
I27B;11;24,67;0,60;17,56;0,66;0,00;0,00;3,20;0,00;1,40;4,46;9,96;62,51
I27B;12;5,65;2,86;163,20;0,17;0,00;0,00;2,57;2,52;32,94;6,43;48,13;264,47
I27B;13;45,99;8,01;37,27;1,29;2,07;0,00;5,48;0,24;0,07;8,37;26,07;134,86
I27C;1;409,13;599,16;25,59;36,73;6,84;0,00;42,11;2,36;8,26;205,14;572,08;1907,40
I27C;2;18,36;30,89;0,58;2,61;1,15;0,00;4,87;0,00;0,19;5,88;14,17;78,70
I27C;4;328,42;0,00;259,91;9,14;1,36;34,12;128,89;47,07;8,60;147,57;196,25;1161,33
I27C;5;254,60;0,00;185,62;15,77;0,92;0,00;52,65;0,48;0,43;33,05;78,40;621,92
I27C;7;0,30;0,00;0,30;0,04;0,00;0,15;0,21;0,26;0,00;0,11;0,16;1,53
I27C;8;1,17;0,00;1,39;0,04;0,00;0,00;0,47;0,19;0,16;0,63;1,02;5,07
I27C;9;24,15;0,00;26,78;0,62;0,18;0,03;3,98;3,56;8,01;13,15;17,37;97,83
I27C;10;27,62;0,00;50,93;1,05;8,86;0,00;34,65;0,06;39,77;11,03;28,62;202,59
I27C;11;13,62;0,23;10,70;0,43;0,00;0,00;1,67;0,00;0,56;2,37;6,19;35,77
I27C;12;3,72;0,13;54,89;0,04;0,00;0,00;0,78;1,02;6,02;2,09;15,75;84,44
I27C;13;25,03;4,91;18,69;0,53;0,37;0,00;2,31;0,02;0,14;4,85;13,88;70,73
I27D;1;257,63;383,67;19,29;20,30;1,48;0,00;26,73;0,83;2,49;128,73;399,17;1240,32
I27D;2;2,68;5,05;0,11;0,36;0,04;0,00;0,65;0,00;0,02;0,93;2,38;12,22
I27D;4;279,80;0,00;231,40;8,62;0,78;72,29;118,80;68,22;14,89;145,30;174,51;1114,61
I27D;5;219,78;0,00;146,93;12,44;1,02;0,00;41,66;1,18;0,31;27,87;67,84;519,03
I27D;7;0,12;0,00;0,13;0,01;0,00;0,00;0,04;0,28;0,00;0,06;0,09;0,73
I27D;8;0,35;0,00;0,39;0,01;0,00;0,00;0,12;0,03;0,00;0,20;0,26;1,36
I27D;9;13,41;0,00;15,24;0,21;0,02;0,00;2,18;0,37;7,38;6,04;9,46;54,31
I27D;10;8,07;0,00;17,68;0,53;0,24;0,00;12,00;0,26;21,28;3,12;9,03;72,21
I27D;11;6,80;0,05;5,79;0,13;0,00;0,00;0,98;0,01;0,25;1,18;3,46;18,65
I27D;12;1,79;0,11;36,26;0,05;0,00;0,00;0,59;0,88;5,37;1,57;13,59;60,21
I27D;13;28,95;5,25;23,30;0,73;0,07;0,00;2,86;0,01;0,01;5,48;15,71;82,37
I27E;1;190,28;315,28;13,08;15,15;0,81;0,00;22,02;0,37;2,45;98,70;306,61;964,75
I27E;2;3,96;7,40;0,08;0,70;0,08;0,00;1,28;0,00;0,06;1,12;3,76;18,44
I27E;4;200,82;0,00;180,95;6,06;1,51;19,19;96,12;45,74;25,13;115,08;129,72;820,32
I27E;5;185,55;0,00;122,30;10,99;0,96;0,00;35,79;0,92;0,78;22,42;55,17;434,88
I27E;7;0,08;0,00;0,09;0,00;0,00;0,00;0,11;0,10;0,00;0,03;0,07;0,48
I27E;8;0,11;0,00;0,20;0,01;0,00;0,00;0,10;0,02;0,00;0,04;0,10;0,58
I27E;9;6,33;0,00;8,21;0,08;0,00;0,00;0,90;0,21;1,94;2,84;5,35;25,86
I27E;10;4,02;0,00;11,27;0,42;0,00;0,00;8,09;0,14;13,08;1,97;5,20;44,19
I27E;11;2,97;0,04;3,08;0,05;0,00;0,00;0,48;0,00;0,01;0,56;1,55;8,74
I27E;12;1,63;0,05;29,57;0,07;0,00;0,00;0,74;0,17;2,41;1,48;10,84;46,96
I27E;13;27,01;3,91;27,20;0,62;0,01;0,00;2,74;0,00;0,01;4,20;14,21;79,91
I28A;1;376,36;604,97;31,55;33,75;0,39;0,00;58,34;0,00;0,54;194,38;580,36;1880,64
I28A;2;191,93;381,70;5,14;36,23;0,04;0,00;47,02;0,00;0,00;90,18;170,66;922,90
I28A;4;564,65;0,00;420,17;23,36;0,18;608,00;291,58;123,26;0,64;229,24;321,90;2582,98
I28A;5;355,53;0,00;229,72;27,51;0,07;0,00;84,23;0,00;0,01;57,30;101,94;856,31
I28A;9;37,21;0,00;37,26;0,71;0,00;0,00;4,61;0,00;2,90;17,42;25,48;125,59
I28A;10;13,98;0,00;62,82;2,26;3,37;0,00;45,34;6,00;18,23;6,61;27,50;186,11
I28A;11;16,48;0,50;15,91;0,14;0,00;0,00;1,80;0,00;0,26;3,25;8,83;47,17
I28A;12;0,74;0,01;39,83;0,01;0,00;0,00;0,17;0,00;12,69;1,78;12,43;67,66
I28A;13;23,37;3,59;9,48;0,34;0,00;0,00;1,59;0,00;0,00;7,25;13,10;58,72
I28B;1;441,92;621,56;38,22;39,99;7,71;0,00;54,45;0,02;16,19;206,65;583,93;2010,64
I28B;2;75,64;149,62;1,98;10,04;8,90;0,00;49,07;3,07;1,19;35,47;80,53;415,51
I28B;4;484,83;0,00;336,08;17,04;5,70;141,23;226,29;66,69;3,24;183,02;264,07;1728,19
I28B;5;320,54;0,00;218,15;19,63;0,39;0,00;71,27;0,74;0,02;48,46;101,91;781,11
I28B;8;1,36;0,00;1,56;0,09;0,00;0,00;0,36;0,54;0,00;1,05;1,34;6,30
I28B;9;68,48;0,00;70,95;3,48;0,01;0,00;15,62;0,90;0,00;33,14;48,59;241,17
I28B;10;28,60;0,00;55,87;3,00;3,02;0,00;40,59;6,42;53,34;13,75;30,93;235,52
I28B;11;18,12;0,03;15,48;0,55;0,00;0,00;2,67;0,00;0,52;2,43;8,52;48,32
I28B;12;3,39;1,08;41,49;0,17;0,00;0,00;0,72;0,00;8,79;1,88;13,02;70,54
I28B;13;16,99;1,81;11,24;0,33;0,00;0,00;1,47;0,00;0,00;2,35;8,67;42,86
I28C;1;475,10;742,55;41,93;60,80;20,97;0,00;61,58;2,73;4,35;245,01;702,17;2357,19
I28C;2;35,02;71,00;2,23;6,82;1,79;0,00;10,13;0,13;0,42;13,33;39,08;179,95
I28C;4;218,13;0,00;194,53;7,33;1,90;64,91;95,04;34,44;2,22;108,61;139,50;866,61
I28C;5;181,67;0,00;125,20;11,17;0,29;0,00;36,81;0,44;0,04;25,61;56,38;437,61
I28C;7;0,27;0,00;0,65;0,07;0,00;0,00;0,22;0,00;0,00;0,50;0,78;2,49
I28C;8;17,61;0,00;21,74;0,88;0,06;0,31;8,95;2,65;0,00;8,67;12,42;73,29
I28C;9;60,96;0,00;57,33;1,36;0,32;0,01;13,01;6,08;27,69;25,07;39,04;230,87
I28C;10;31,19;0,00;71,20;1,98;11,67;0,00;54,28;2,72;70,67;14,13;36,88;294,72
I28C;11;31,09;1,68;23,44;0,42;0,00;0,00;3,98;0,89;1,71;5,10;12,81;81,12
I28C;12;3,77;1,19;42,40;0,37;0,00;0,00;1,49;0,05;6,72;1,87;14,32;72,18
I28C;13;31,39;7,03;26,74;1,61;0,00;0,00;4,11;0,00;0,02;5,68;18,88;95,46
I28D;1;485,97;641,97;32,95;58,98;2,98;0,00;40,39;1,72;8,94;259,83;682,94;2216,67
I28D;2;29,83;54,12;2,93;3,88;0,05;0,00;4,43;0,00;2,74;11,47;23,59;133,04
I28D;4;115,84;0,00;123,75;13,13;0,14;0,05;77,94;11,02;0,02;64,53;87,47;493,89
I28D;5;29,53;0,00;18,55;1,44;0,03;0,00;5,47;0,03;0,00;3,85;7,64;66,54
I28D;7;1,11;0,00;1,20;0,06;0,00;1,14;0,46;1,18;0,00;0,75;0,86;6,76
I28D;8;12,07;0,00;14,52;0,44;0,00;0,14;5,54;0,34;0,00;6,67;10,18;49,90
I28D;9;85,56;0,00;77,70;2,72;1,05;0,00;15,09;6,99;50,38;40,78;48,99;329,26
I28D;10;24,78;0,00;59,46;0,73;0,00;0,00;47,60;0,00;59,21;9,35;27,08;228,21
I28D;11;98,88;0,11;62,30;1,09;0,00;0,00;5,24;0,00;5,20;14,43;36,83;224,08
I28D;12;2,68;0,01;25,50;0,11;0,00;0,00;0,21;0,00;3,97;1,34;6,94;40,76
I28D;13;52,69;9,06;42,97;1,89;0,02;0,00;5,41;0,00;0,00;10,30;31,41;153,75
I28E;1;250,39;378,01;15,37;18,57;4,98;0,00;26,95;1,72;2,47;129,69;393,06;1221,21
I28E;2;4,47;7,41;0,25;0,53;2,31;0,00;1,33;0,00;0,00;1,44;4,14;21,88
I28E;4;167,28;0,00;164,28;9,34;0,71;17,61;78,77;128,69;133,64;107,96;128,05;936,33
I28E;5;171,33;0,00;111,42;9,16;0,93;0,00;30,24;1,74;0,08;21,24;52,66;398,80
I28E;7;0,04;0,00;0,07;0,00;0,00;0,00;0,05;0,00;0,00;0,03;0,03;0,22
I28E;8;1,19;0,00;1,02;0,04;0,00;0,02;0,45;0,08;0,00;0,48;0,60;3,88
I28E;9;18,39;0,00;18,10;0,42;0,03;0,00;2,92;3,95;4,74;7,50;10,70;66,75
I28E;10;7,88;0,00;20,03;0,59;4,54;0,00;15,54;0,07;24,12;3,63;10,01;86,41
I28E;11;8,48;0,06;6,48;0,12;0,00;0,00;1,03;0,00;3,50;1,75;3,46;24,88
I28E;12;1,91;0,13;27,67;0,09;0,00;0,00;1,04;0,42;3,20;1,64;11,45;47,55
I28E;13;18,79;4,16;16,01;0,50;0,00;0,00;1,95;0,00;0,03;3,73;10,11;55,28
I29A;1;257,08;397,01;19,77;20,71;1,54;0,00;26,70;3,03;0,87;138,82;414,55;1280,08
I29A;2;9,77;18,58;0,56;1,48;0,22;0,00;2,72;0,23;0,07;4,02;10,02;47,67
I29A;4;439,32;0,00;340,70;13,08;1,93;319,43;193,64;168,99;22,49;231,99;268,27;1999,84
I29A;5;322,61;0,00;216,22;18,11;1,51;0,00;63,81;1,90;0,78;43,11;98,22;766,27
I29A;8;0,06;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,00;0,02;0,03;0,19
I29A;9;34,84;0,00;37,83;0,55;0,04;0,00;5,38;0,94;20,37;15,03;24,28;139,26
I29A;10;3,04;0,00;12,41;0,95;0,23;0,00;8,49;0,09;8,80;2,80;5,05;41,86
I29A;11;5,63;0,02;4,93;0,09;0,00;0,00;0,71;0,00;0,62;0,95;3,27;16,22
I29A;12;6,49;0,53;51,48;0,05;0,00;0,00;1,35;0,13;5,46;2,48;18,52;86,49
I29A;13;24,35;5,38;21,67;0,63;0,01;0,00;2,59;0,00;0,03;5,11;14,76;74,53
I29B;1;207,96;318,13;15,41;15,13;0,80;0,00;20,63;1,06;4,62;103,55;326,79;1014,08
I29B;2;2,57;5,90;0,08;0,38;0,01;0,00;0,68;0,03;0,00;1,08;3,14;13,87
I29B;4;302,98;0,00;259,14;9,01;1,35;260,83;144,15;236,19;64,06;173,51;191,58;1642,80
I29B;5;255,91;0,00;165,41;14,54;2,25;0,00;46,27;3,38;1,71;31,36;76,53;597,36
I29B;8;0,14;0,00;0,21;0,01;0,00;0,00;0,09;0,01;0,00;0,06;0,09;0,61
I29B;9;9,95;0,00;14,38;0,12;0,01;0,02;1,88;0,12;5,22;4,72;7,97;44,39
I29B;10;1,14;0,00;6,11;0,47;0,07;0,00;4,25;0,16;6,54;1,14;2,35;22,23
I29B;11;2,83;0,02;2,63;0,04;0,00;0,00;0,35;0,00;0,07;0,52;1,65;8,11
I29B;12;6,72;0,15;37,20;0,11;0,00;0,00;1,21;0,21;6,78;1,84;14,60;68,82
I29B;13;22,43;4,51;17,78;0,48;0,00;0,00;1,92;0,03;0,01;3,96;11,78;62,90
I29C;1;194,49;293,39;14,30;13,32;0,93;0,00;19,46;0,13;4,29;94,36;310,79;945,46
I29C;2;1,37;2,72;0,01;0,10;0,00;0,00;0,24;0,00;0,00;0,44;1,11;5,99
I29C;4;245,29;0,00;200,85;7,63;1,18;169,71;130,02;284,28;109,24;142,99;154,24;1445,43
I29C;5;230,19;0,00;136,46;12,44;5,03;0,00;39,77;6,11;0,65;25,02;68,97;524,64
I29C;8;0,01;0,00;0,03;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,01;0,08
I29C;9;3,82;0,00;8,33;0,04;0,00;0,00;0,45;0,00;4,58;2,25;3,78;23,25
I29C;10;0,75;0,00;3,08;0,21;0,00;0,00;2,05;0,04;6,62;0,70;1,27;14,72
I29C;11;2,12;0,01;1,91;0,01;0,00;0,00;0,17;0,00;0,04;0,31;1,39;5,96
I29C;12;11,73;0,07;39,84;0,08;0,00;0,00;1,17;0,00;9,36;2,02;16,12;80,39
I29C;13;16,61;2,72;14,23;0,30;0,00;0,00;0,97;0,00;0,00;1,91;7,63;44,37
I30A;1;241,14;425,49;19,57;19,62;1,97;0,00;27,26;0,64;0,44;132,86;413,05;1282,04
I30A;2;1,01;2,78;0,01;0,16;0,00;0,00;0,26;0,00;0,00;0,42;1,34;5,98
I30A;4;417,51;0,00;314,60;11,05;7,89;323,55;177,31;216,47;12,73;225,29;245,80;1952,20
I30A;5;279,94;0,00;193,32;17,70;1,93;0,00;56,93;0,95;0,57;34,73;84,08;670,15
I30A;9;16,48;0,00;22,37;0,19;0,00;0,00;2,62;0,11;8,65;8,07;13,14;71,63
I30A;10;2,15;0,00;8,11;0,29;0,26;0,00;5,76;0,07;8,59;1,17;3,46;29,86
I30A;11;2,56;0,02;2,42;0,04;0,00;0,00;0,46;0,00;0,16;0,52;1,42;7,60
I30A;12;3,71;0,15;64,19;0,07;0,00;0,00;0,95;0,17;6,85;2,24;22,78;101,11
I30A;13;25,74;4,91;21,29;0,60;0,00;0,00;2,07;0,00;0,00;4,64;13,80;73,05
I30B;1;177,18;297,96;13,70;14,43;0,40;0,00;22,46;0,07;0,44;91,06;316,32;934,02
I30B;2;1,37;2,32;0,14;0,09;0,00;0,00;0,19;0,00;0,00;0,39;1,03;5,53
I30B;4;325,97;0,00;274,87;10,98;2,23;58,54;181,86;346,71;54,63;200,59;225,18;1681,56
I30B;5;263,52;0,00;157,44;15,67;4,54;0,00;50,83;1,34;3,15;29,11;78,76;604,36
I30B;8;0,05;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,00;0,01;0,02;0,16
I30B;9;8,05;0,00;12,52;0,06;0,08;0,00;1,06;0,04;7,23;4,08;6,56;39,68
I30B;10;0,89;0,00;5,96;0,15;0,00;0,00;4,93;0,00;8,42;0,87;2,57;23,79
I30B;11;1,42;0,00;1,35;0,01;0,00;0,00;0,18;0,00;0,02;0,22;1,01;4,21
I30B;12;0,19;0,00;39,36;0,02;0,00;0,00;0,43;0,00;4,93;1,21;13,83;59,97
I30B;13;17,84;1,96;17,45;0,18;0,00;0,00;0,95;0,23;0,00;2,86;9,11;50,58
I30C;1;201,84;324,59;13,22;14,53;0,75;0,00;21,91;0,56;0,44;102,44;337,13;1017,41
I30C;2;0,71;1,64;0,06;0,08;0,00;0,00;0,18;0,00;0,00;0,30;0,83;3,80
I30C;4;302,68;0,00;230,01;8,28;2,91;304,55;122,68;218,37;64,60;165,94;176,30;1596,32
I30C;5;223,40;0,00;147,75;12,92;2,12;0,00;43,16;1,61;1,20;25,19;67,19;524,54
I30C;7;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
I30C;8;0,06;0,00;0,07;0,00;0,00;0,00;0,03;0,00;0,00;0,02;0,03;0,21
I30C;9;6,23;0,00;11,15;0,10;0,00;0,00;1,16;0,01;5,25;3,05;5,82;32,77
I30C;10;0,74;0,00;4,61;0,27;0,02;0,00;3,35;0,03;6,88;0,63;1,75;18,28
I30C;11;1,68;0,02;1,67;0,03;0,00;0,00;0,30;0,00;0,04;0,29;1,01;5,04
I30C;12;4,95;0,05;58,33;0,11;0,00;0,00;1,37;0,23;6,07;2,07;21,71;94,89
I30C;13;21,39;3,91;20,06;0,47;0,00;0,00;1,42;0,00;0,00;3,22;11,19;61,66
I30D;1;204,31;350,99;13,21;14,63;0,47;0,00;26,18;0,63;0,42;103,82;334,15;1048,81
I30D;2;1,06;2,90;0,01;0,03;0,00;0,00;0,17;0,00;0,00;0,60;1,48;6,25
I30D;4;215,53;0,00;184,09;7,80;0,54;69,11;119,06;98,82;94,98;133,08;143,37;1066,38
I30D;5;195,35;0,00;116,98;11,45;0,82;0,00;38,79;0,75;1,11;23,59;52,99;441,83
I30D;8;0,32;0,00;0,40;0,02;0,00;0,00;0,16;0,00;0,00;0,10;0,12;1,12
I30D;9;5,97;0,00;9,21;0,03;0,01;0,00;1,28;0,00;13,04;3,16;4,36;37,06
I30D;10;0,95;0,00;5,61;0,54;0,00;0,00;3,98;0,01;8,40;1,09;2,18;22,76
I30D;11;0,87;0,03;0,49;0,01;0,00;0,00;0,07;0,00;0,00;0,09;0,46;2,02
I30D;12;5,89;0,06;48,65;0,10;0,00;0,00;0,93;0,49;7,16;2,01;14,64;79,93
I30D;13;25,21;2,77;26,41;0,39;0,00;0,00;1,56;0,00;0,00;3,49;12,69;72,52
I31A;1;439,98;771,52;34,42;38,04;4,59;0,00;55,37;0,79;3,27;253,50;726,74;2328,22
I31A;2;14,40;27,32;0,53;2,52;0,71;0,09;4,57;0,00;0,24;5,60;13,91;69,89
