IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
I59Z;11;2,92;0,06;1,82;0,02;0,00;0,00;0,15;0,00;0,00;0,25;1,06;6,28
I59Z;12;0,92;0,05;21,23;0,05;0,00;0,00;0,37;0,12;2,26;0,79;6,87;32,66
I59Z;13;32,66;2,06;27,83;0,77;0,00;0,00;3,67;0,03;0,07;4,73;16,76;88,58
I60Z;1;1091,28;0,00;128,96;57,36;0,64;0,00;228,57;0,00;3,56;545,87;1263,67;3319,91
I60Z;2;50,45;0,00;2,03;6,70;0,28;0,00;15,43;0,00;0,00;13,83;34,34;123,06
I60Z;4;41,12;0,00;22,53;3,83;0,00;0,00;14,91;1,73;0,39;15,43;20,42;120,36
I60Z;5;42,11;0,00;30,65;1,93;0,00;0,00;8,73;0,00;0,14;6,47;10,70;100,73
I60Z;9;30,41;0,00;35,94;0,37;0,00;0,00;3,66;0,00;30,44;17,07;22,84;140,73
I60Z;10;4,28;0,00;9,06;0,13;0,00;0,00;10,26;0,00;7,31;2,02;6,84;39,90
I60Z;11;17,13;0,11;7,00;0,01;0,00;0,00;0,41;0,00;0,00;4,66;6,54;35,86
I60Z;12;4,71;1,28;22,62;0,00;0,00;0,00;0,50;0,00;0,00;0,72;6,60;36,43
I60Z;13;37,80;2,92;33,07;1,09;0,00;0,00;3,56;0,00;0,30;7,73;19,89;106,36
I64A;1;1077,21;0,00;103,16;88,33;19,33;0,00;158,34;1,37;2,93;512,92;1143,49;3107,08
I64A;2;16,69;0,00;0,23;2,94;0,00;0,00;3,51;0,00;0,00;7,20;11,72;42,29
I64A;4;19,29;0,00;21,42;0,56;0,01;0,10;9,29;2,05;0,00;13,11;19,86;85,69
I64A;5;42,11;0,00;27,84;2,33;0,00;0,00;6,22;0,46;0,66;4,86;12,55;97,03
I64A;8;0,66;0,00;0,90;0,00;0,00;0,00;0,21;0,00;0,00;0,27;0,22;2,26
I64A;9;138,83;0,00;124,88;1,10;3,12;0,00;16,29;2,65;51,88;58,82;82,09;479,66
I64A;10;10,50;0,00;44,49;0,21;0,00;0,00;32,16;0,28;41,73;4,71;19,11;153,19
I64A;11;27,82;0,89;18,32;0,08;0,00;0,00;1,49;0,00;0,32;2,66;10,16;61,74
I64A;12;0,91;0,00;63,36;0,00;0,00;0,00;0,26;0,00;4,35;1,76;15,10;85,74
I64A;13;51,42;1,05;40,27;0,88;0,00;0,00;5,54;0,00;0,00;7,97;32,41;139,54
I64B;1;795,58;0,00;86,89;123,14;50,42;0,00;114,90;9,94;3,71;399,40;1132,05;2716,03
I64B;2;64,75;0,00;0,18;6,77;1,29;0,00;13,00;0,00;0,00;19,94;48,35;154,28
I64B;4;6,21;0,00;7,85;0,40;0,14;3,23;3,79;1,60;0,00;6,05;6,61;35,88
I64B;5;10,24;0,00;7,35;0,31;0,41;0,00;1,91;0,00;0,00;1,44;2,57;24,23
I64B;7;4,61;0,00;3,39;0,11;0,00;0,00;0,53;1,36;0,00;1,86;2,61;14,47
I64B;8;11,96;0,00;14,26;1,14;0,00;0,00;6,14;0,02;0,00;5,37;7,49;46,38
I64B;9;108,01;0,00;98,66;1,81;4,40;0,00;16,72;8,36;54,60;46,71;72,83;412,10
I64B;10;19,51;0,00;74,02;1,09;11,54;0,00;60,03;0,00;42,22;10,67;31,01;250,09
I64B;11;65,08;1,11;48,75;1,65;0,00;0,00;6,04;0,00;17,00;11,35;24,30;175,28
I64B;12;6,12;0,00;57,37;0,26;0,00;0,00;1,38;0,00;11,21;3,10;16,71;96,15
I64B;13;55,01;5,64;41,60;1,43;0,04;0,00;4,54;0,00;0,00;11,23;32,38;151,87
I64C;1;390,63;0,00;26,61;41,93;6,51;0,00;40,28;5,07;4,41;195,30;580,81;1291,55
I64C;2;5,45;0,00;0,03;0,64;0,00;0,00;1,49;0,00;0,00;2,18;5,40;15,19
I64C;4;5,81;0,00;6,72;0,35;0,01;0,01;3,81;0,34;0,03;4,20;5,04;26,32
I64C;5;6,23;0,00;4,86;0,43;0,00;0,00;1,21;0,00;0,03;0,89;1,97;15,62
I64C;7;0,91;0,00;0,35;0,01;0,00;0,00;0,28;0,25;0,00;0,38;0,28;2,46
I64C;8;3,37;0,00;3,36;0,14;0,00;0,00;1,36;0,43;0,00;1,72;2,00;12,38
I64C;9;56,53;0,00;53,90;0,78;0,16;0,08;8,73;4,54;35,88;23,92;34,74;219,26
I64C;10;5,37;0,00;27,77;0,61;0,54;0,00;24,50;0,12;28,29;3,63;11,80;102,63
I64C;11;17,56;0,01;12,64;0,38;0,00;0,00;1,28;0,00;2,09;2,37;7,44;43,77
I64C;12;4,13;1,74;35,66;0,26;0,00;0,00;1,08;0,00;7,44;1,56;13,72;65,59
I64C;13;34,00;3,70;28,17;1,31;0,00;0,00;3,77;0,00;0,04;5,95;17,93;94,87
I65A;1;578,56;0,00;140,73;293,00;240,48;0,00;193,60;2,00;5,30;325,72;649,34;2428,73
I65A;2;92,60;0,00;14,54;34,53;39,12;0,00;28,01;1,10;1,51;63,78;212,96;488,15
I65A;4;14,70;0,00;13,29;0,81;0,01;12,11;6,44;3,79;0,00;8,05;13,84;73,04
I65A;5;33,78;0,00;22,27;1,80;0,23;0,00;7,47;0,01;0,00;5,18;10,35;81,09
I65A;7;0,05;0,00;0,05;0,00;0,00;0,00;0,03;0,00;0,00;0,03;0,03;0,19
I65A;8;0,63;0,00;0,30;0,02;0,00;0,00;0,28;0,65;0,00;0,30;0,20;2,38
I65A;9;46,02;0,00;40,26;0,56;0,99;0,00;9,84;3,13;18,06;23,36;29,99;172,21
I65A;10;33,09;0,00;78,35;0,76;80,56;0,00;59,71;0,21;16,50;15,68;38,24;323,10
I65A;11;27,30;0,31;29,40;0,75;0,09;0,00;2,16;0,00;0,01;5,54;16,40;81,96
I65A;12;5,39;0,45;51,64;0,12;0,00;0,00;0,13;0,00;2,66;2,66;12,82;75,87
I65A;13;24,58;1,49;11,18;0,20;1,06;0,00;0,74;0,00;0,00;6,07;11,70;57,02
I65B;1;402,08;0,00;72,62;137,45;179,95;0,00;99,30;1,35;2,80;209,89;489,43;1594,87
I65B;2;98,49;0,00;14,73;20,97;55,12;0,00;23,98;0,94;0,78;43,45;139,68;398,14
I65B;4;18,15;0,00;14,93;0,97;0,56;6,36;6,96;3,73;0,51;7,82;12,93;72,92
I65B;5;26,67;0,00;18,66;1,59;0,04;0,00;5,69;0,00;0,39;3,73;8,54;65,31
I65B;7;0,36;0,00;0,36;0,02;0,00;0,07;0,20;0,04;0,00;0,18;0,26;1,49
I65B;8;3,03;0,00;3,47;0,08;0,00;0,00;1,05;1,01;0,00;1,39;1,75;11,78
I65B;9;52,78;0,00;50,46;1,55;1,17;0,52;11,34;5,92;13,47;25,08;33,97;196,26
I65B;10;17,36;0,00;49,45;0,42;37,53;1,86;38,99;0,28;26,91;8,76;22,80;204,36
I65B;11;20,81;0,14;17,83;0,84;0,00;0,00;1,65;0,18;1,28;3,50;9,75;55,98
I65B;12;9,20;3,06;47,80;0,32;0,14;0,00;0,23;0,93;4,27;4,11;12,52;82,58
I65B;13;33,62;3,51;15,88;0,51;0,86;0,00;1,69;0,03;0,00;7,80;16,11;80,01
I65C;1;349,94;0,00;35,12;71,00;167,01;0,00;47,30;1,31;5,28;169,18;440,48;1286,62
I65C;2;8,35;0,00;1,21;1,43;3,86;0,00;1,85;0,02;0,29;2,88;8,50;28,39
I65C;4;11,40;0,00;10,03;0,64;0,12;2,31;5,97;1,90;0,01;5,59;7,40;45,37
I65C;5;11,40;0,00;7,54;0,60;0,01;0,00;1,97;0,02;0,00;1,39;3,45;26,38
I65C;7;0,34;0,00;0,41;0,02;0,00;0,00;0,18;0,28;0,03;0,19;0,24;1,69
I65C;8;4,21;0,00;4,92;0,18;0,01;0,04;2,09;1,01;0,00;2,16;2,99;17,61
I65C;9;72,25;0,00;63,80;1,32;0,37;0,89;11,92;6,53;29,55;33,15;40,27;260,05
I65C;10;10,09;0,00;33,78;0,39;18,49;0,00;27,91;0,06;28,92;5,26;15,69;140,59
I65C;11;17,81;0,12;13,30;0,38;0,02;0,00;2,02;0,07;6,17;3,01;6,42;49,32
I65C;12;14,49;1,24;29,91;1,81;0,10;0,00;0,44;0,93;5,54;3,91;8,86;67,23
I65C;13;20,83;1,98;17,30;0,81;0,01;0,00;2,71;0,01;0,02;3,57;11,45;58,69
I66A;1;1321,10;0,00;135,31;257,09;179,12;0,00;176,15;2,16;16,66;625,40;1729,86;4442,85
I66A;2;539,96;0,00;16,46;86,05;69,28;0,00;170,17;0,26;2,04;172,25;476,00;1532,47
I66A;4;26,72;0,00;32,00;0,78;0,45;30,46;20,12;17,74;0,00;16,53;23,17;167,97
I66A;5;27,17;0,00;19,56;1,33;0,02;0,00;4,73;0,02;0,00;3,36;7,80;63,99
I66A;7;11,02;0,00;13,85;0,59;0,00;3,65;7,82;10,59;0,27;12,54;12,30;72,63
I66A;8;40,87;0,00;51,88;1,53;0,29;3,21;21,77;10,01;0,01;26,54;30,32;186,43
I66A;9;102,41;0,00;96,70;1,48;0,07;1,96;15,81;15,34;16,30;47,69;63,55;361,31
I66A;10;106,08;0,00;344,98;9,76;1728,07;0,00;272,50;1,86;330,36;58,50;155,64;3007,75
I66A;11;101,69;0,47;46,04;1,31;0,01;1,83;8,82;0,48;5,26;11,68;28,91;206,50
I66A;12;7,50;0,01;144,58;0,66;0,00;0,00;1,26;0,00;11,99;6,20;35,44;207,64
I66A;13;57,04;10,51;36,95;2,20;0,17;0,00;7,32;0,00;0,00;13,37;36,41;163,97
I66B;1;864,86;0,00;64,77;163,34;83,23;0,00;105,52;9,33;32,14;426,21;1133,52;2882,92
I66B;2;159,67;0,00;3,99;25,54;12,59;0,00;44,31;1,71;1,34;53,67;141,35;444,17
I66B;4;2,15;0,00;2,74;0,10;0,01;0,01;0,88;0,49;0,00;1,32;2,15;9,85
I66B;5;2,86;0,00;1,67;0,20;0,02;0,00;0,51;0,00;0,00;0,31;0,84;6,41
I66B;7;9,13;0,00;12,69;0,43;0,03;0,15;4,46;9,24;0,14;5,10;8,15;49,52
I66B;8;32,54;0,00;37,12;1,19;0,02;0,03;14,68;6,09;1,20;17,16;28,69;138,72
I66B;9;96,23;0,00;91,94;1,77;0,52;0,23;18,09;4,18;50,24;37,18;61,76;362,14
I66B;10;54,31;0,00;174,36;2,10;39,08;0,00;155,50;0,45;135,58;26,21;80,09;667,68
I66B;11;95,73;0,28;58,34;1,44;0,00;0,00;10,68;0,90;13,54;15,58;37,25;233,74
I66B;12;12,19;3,74;79,90;0,31;0,00;0,00;1,37;0,19;9,72;4,09;23,25;134,76
I66B;13;46,40;4,57;36,07;1,49;0,04;0,00;4,87;0,00;0,00;10,83;29,50;133,77
I66C;1;709,00;0,00;44,71;86,16;10,45;0,00;93,65;6,46;8,29;333,50;957,17;2249,39
I66C;2;199,93;0,00;4,44;34,56;10,39;0,00;57,32;0,06;0,63;71,77;172,20;551,30
I66C;4;1,75;0,00;1,47;0,04;0,00;0,00;1,35;0,24;0,00;1,63;1,92;8,40
I66C;5;5,24;0,00;3,47;0,22;0,00;0,00;0,71;0,00;0,00;0,91;1,51;12,06
I66C;7;2,32;0,00;1,46;0,05;0,00;0,00;0,48;0,43;0,10;0,54;0,87;6,25
I66C;8;9,17;0,00;12,27;0,44;0,00;0,01;4,58;2,02;0,00;6,71;6,71;41,91
I66C;9;107,73;0,00;108,85;1,30;0,07;0,08;15,92;1,60;73,21;37,81;67,67;414,24
I66C;10;11,01;0,00;64,35;1,55;41,75;0,00;47,30;0,08;44,74;8,24;24,10;243,12
I66C;11;30,64;0,24;15,98;0,31;0,00;0,00;2,58;0,00;1,80;4,88;10,95;67,38
I66C;12;8,35;2,95;155,23;0,17;0,00;0,00;1,78;0,00;22,23;6,61;50,36;247,68
I66C;13;54,97;6,60;50,02;2,11;0,02;0,00;7,21;0,00;0,03;10,15;32,96;164,07
I66D;1;521,72;0,00;22,59;58,04;47,87;0,00;48,86;0,48;31,27;255,59;831,23;1817,65
I66D;2;16,00;0,00;0,36;1,79;0,23;0,00;4,06;0,49;0,00;6,27;15,11;44,31
I66D;4;4,70;0,00;4,30;0,08;0,00;0,00;1,60;0,00;0,00;3,13;2,92;16,73
I66D;5;6,92;0,00;2,59;0,16;0,00;0,00;1,00;0,00;0,00;0,72;1,12;12,51
I66D;7;4,68;0,00;4,43;0,03;0,02;0,00;1,45;1,87;0,00;3,93;2,88;19,29
I66D;8;0,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12
I66D;9;10,08;0,00;8,42;0,05;0,00;0,00;1,08;0,12;17,17;3,04;7,52;47,48
I66D;10;15,49;0,00;58,11;1,16;0,00;0,00;42,81;0,00;34,13;4,99;27,09;183,78
I66D;11;49,91;0,54;30,85;0,19;0,00;0,00;3,42;0,00;1,08;5,06;23,17;114,22
I66D;12;7,67;0,00;238,86;1,37;0,00;0,00;5,87;0,00;0,00;4,58;83,94;342,29
I66D;13;15,80;0,29;13,15;0,33;0,00;0,00;1,63;0,00;0,00;3,25;10,18;44,63
I66E;1;443,03;0,00;29,70;72,91;19,81;0,00;40,89;3,71;10,20;217,82;621,75;1459,82
I66E;2;14,67;0,00;0,39;1,95;0,11;0,00;2,64;0,00;0,30;4,80;13,71;38,57
I66E;4;1,42;0,00;1,01;0,05;0,00;0,18;0,49;0,14;0,00;0,53;0,73;4,55
I66E;5;0,16;0,00;0,10;0,01;0,00;0,00;0,03;0,00;0,00;0,02;0,04;0,36
I66E;7;2,38;0,00;3,03;0,13;0,01;0,05;0,96;3,52;2,84;1,06;1,80;15,78
I66E;8;12,80;0,00;15,31;0,59;0,01;0,02;6,67;0,77;0,64;6,59;10,10;53,50
I66E;9;79,86;0,00;73,06;3,05;1,61;0,04;18,62;6,71;65,42;37,62;45,52;331,51
I66E;10;14,84;0,00;56,44;0,66;1,22;0,00;49,97;0,30;48,13;8,91;24,92;205,39
I66E;11;58,90;0,42;39,20;1,37;0,00;0,03;5,25;0,04;2,48;9,56;21,83;139,08
I66E;12;3,92;0,22;30,35;0,25;0,00;0,00;0,37;0,00;11,85;1,52;9,80;58,28
I66E;13;33,69;3,68;26,33;1,20;0,01;0,00;3,81;0,00;0,00;7,84;21,83;98,39
I66F;1;408,35;0,00;26,03;38,27;1,84;0,00;45,91;0,55;2,80;201,55;592,85;1318,15
I66F;2;9,41;0,00;0,14;1,36;0,26;0,00;2,21;0,03;0,05;3,04;8,41;24,91
I66F;4;0,36;0,00;0,35;0,01;0,05;0,00;0,19;0,04;0,11;0,22;0,29;1,62
I66F;5;0,91;0,00;0,62;0,05;0,00;0,00;0,19;0,00;0,00;0,12;0,27;2,16
I66F;7;0,35;0,00;0,17;0,00;0,00;0,03;0,09;0,03;0,00;0,08;0,15;0,90
I66F;8;0,93;0,00;1,05;0,04;0,00;0,00;0,40;0,08;0,00;0,41;0,62;3,53
I66F;9;60,14;0,00;66,14;0,72;0,02;0,03;9,15;0,60;41,41;25,24;40,93;244,38
I66F;10;2,66;0,00;17,61;0,66;4,13;0,00;13,31;0,14;14,64;2,08;6,82;62,05
I66F;11;8,02;0,05;5,58;0,11;0,01;0,01;0,64;0,18;0,10;1,26;3,25;19,21
I66F;12;3,56;0,49;92,10;0,13;0,00;0,00;0,91;0,01;11,82;3,80;31,60;144,42
I66F;13;44,91;4,56;40,77;1,70;0,01;0,00;5,66;0,00;0,08;7,23;25,43;130,35
I66G;1;344,30;0,00;20,23;50,48;24,69;0,00;30,26;2,05;9,22;159,57;508,23;1149,03
I66G;2;2,25;0,00;0,14;0,42;0,07;0,00;0,48;0,08;0,16;0,93;2,24;6,77
I66G;4;1,30;0,00;1,21;0,06;0,00;0,10;0,48;0,11;0,00;0,70;1,00;4,96
I66G;5;1,75;0,00;1,07;0,09;0,00;0,00;0,31;0,04;0,23;0,22;0,47;4,18
I66G;7;1,37;0,00;1,75;0,07;0,01;0,06;0,71;1,81;0,22;0,82;1,26;8,08
I66G;8;9,28;0,00;10,81;0,41;0,02;0,02;4,24;1,37;0,21;4,84;7,43;38,63
I66G;9;33,21;0,00;32,66;0,98;0,33;0,03;4,45;1,76;28,00;14,90;19,99;136,31
I66G;10;9,75;0,00;38,01;0,47;0,88;0,00;32,66;0,04;45,94;5,43;16,94;150,12
I66G;11;37,48;0,12;26,57;0,79;0,00;0,00;3,97;0,08;3,07;5,72;14,99;92,79
I66G;12;4,99;0,37;56,61;0,57;0,00;0,00;1,11;0,00;15,15;2,23;19,33;100,36
I66G;13;14,71;1,09;10,95;0,46;0,04;0,00;1,53;0,00;0,02;2,71;7,81;39,32
I66H;1;99,70;0,00;7,21;14,89;16,24;0,00;10,66;0,32;2,24;48,43;139,16;338,85
I66H;2;2,19;0,00;0,07;0,35;0,94;0,00;0,64;0,09;0,04;0,72;1,95;6,99
I66H;4;0,51;0,00;0,45;0,02;0,00;0,05;0,26;0,10;0,04;0,32;0,44;2,19
I66H;5;1,48;0,00;1,06;0,07;0,00;0,00;0,28;0,00;0,00;0,18;0,37;3,44
I66H;7;0,10;0,00;0,13;0,00;0,00;0,00;0,02;0,14;0,00;0,06;0,09;0,54
I66H;8;0,79;0,00;0,80;0,03;0,00;0,00;0,31;0,12;0,00;0,45;0,50;3,00
I66H;9;12,43;0,00;12,42;0,21;0,03;0,01;2,10;1,41;6,16;5,27;7,71;47,75
I66H;10;4,78;0,00;21,92;0,38;1,24;0,00;17,56;0,07;13,95;2,80;9,36;72,06
I66H;11;10,59;0,03;5,38;0,11;0,00;0,00;0,73;0,01;0,31;1,04;3,59;21,79
I66H;12;0,20;0,04;7,03;0,01;0,00;0,00;0,15;0,00;0,36;0,19;2,08;10,06
I66H;13;13,54;1,51;10,72;0,48;0,02;0,00;1,74;0,00;0,00;2,49;8,01;38,51
I68A;1;1237,07;0,00;91,61;185,48;87,72;0,00;166,72;7,75;15,66;580,17;1723,18;4095,36
I68A;2;86,51;0,00;4,91;16,79;1,85;0,00;23,21;0,18;4,06;29,58;73,35;240,44
I68A;4;7,43;0,00;8,40;0,37;0,00;1,21;6,11;2,19;0,06;4,44;7,66;37,87
I68A;5;5,42;0,00;3,08;0,31;0,00;0,00;1,11;0,00;0,00;0,47;1,56;11,95
I68A;7;11,77;0,00;13,25;0,52;0,00;0,00;12,12;0,74;1,35;3,80;6,34;49,89
I68A;8;20,47;0,00;25,49;1,60;0,00;0,00;11,32;1,15;1,69;9,20;17,07;87,99
I68A;9;201,58;0,00;192,53;3,20;3,48;0,34;30,91;14,28;156,53;84,45;130,70;818,00
I68A;10;20,65;0,00;103,13;2,69;31,92;0,00;82,82;0,53;123,66;12,21;41,95;419,56
I68A;11;77,93;2,57;44,80;1,19;0,00;1,04;6,69;1,69;5,08;12,35;29,28;182,62
I68A;12;11,25;0,27;208,53;0,21;0,00;0,00;2,29;0,00;32,84;7,96;70,01;333,36
I68A;13;63,19;5,58;44,38;2,03;0,01;0,00;6,00;0,00;0,01;10,02;37,31;168,53
I68B;1;665,76;0,00;41,61;73,44;7,48;0,00;74,86;4,27;8,30;320,10;911,98;2107,80
I68B;2;113,25;0,00;3,49;16,50;5,14;0,00;31,44;1,49;1,00;40,35;104,75;317,41
I68B;4;2,32;0,00;1,81;0,14;0,01;0,21;1,70;0,62;0,16;1,41;1,69;10,07
I68B;5;4,64;0,00;3,41;0,23;0,00;0,00;0,94;0,00;0,00;0,53;1,28;11,03
I68B;7;0,76;0,00;0,89;0,04;0,07;0,00;0,58;0,51;0,00;0,40;0,58;3,83
I68B;8;8,92;0,00;10,42;0,32;0,00;0,87;3,94;1,31;0,00;4,61;6,09;36,48
I68B;9;148,40;0,00;146,58;2,10;0,50;0,09;23,47;3,64;93,50;62,82;96,23;577,33
I68B;10;8,36;0,00;51,26;1,04;15,36;0,00;36,50;0,57;40,97;6,33;19,65;180,04
I68B;11;31,83;0,13;20,34;0,42;0,13;0,04;3,00;0,05;0,57;5,32;11,55;73,38
I68B;12;8,00;1,57;112,30;0,37;0,00;0,00;1,37;0,06;14,70;4,68;35,55;178,60
I68B;13;53,96;5,15;47,29;1,91;0,01;0,00;6,80;0,00;0,04;9,02;30,44;154,62
I68C;1;493,04;0,00;29,07;46,84;2,16;0,00;50,57;2,18;6,31;244,71;707,97;1582,85
I68C;2;24,38;0,00;1,09;3,78;0,83;0,00;6,60;0,05;0,45;8,87;22,31;68,36
I68C;4;1,14;0,00;1,05;0,06;0,01;0,01;0,70;0,08;0,24;0,77;0,80;4,86
I68C;5;1,85;0,00;1,11;0,10;0,00;0,00;0,40;0,00;0,00;0,22;0,51;4,19
I68C;7;0,85;0,00;0,86;0,03;0,01;0,00;0,40;0,60;0,00;0,34;0,53;3,62
I68C;8;4,91;0,00;6,16;0,22;0,00;0,01;2,42;0,99;0,00;2,52;3,61;20,84
I68C;9;86,31;0,00;89,62;1,21;0,10;0,08;13,47;1,97;73,65;36,78;55,68;358,87
I68C;10;4,06;0,00;26,45;0,89;5,09;0,00;20,37;0,04;25,45;3,15;10,26;95,76
I68C;11;25,97;0,34;20,26;0,54;0,00;0,09;2,02;0,04;0,99;3,79;10,67;64,71
I68C;12;5,83;0,90;97,77;0,29;0,00;0,00;1,27;0,04;14,77;4,12;34,09;159,08
I68C;13;43,08;5,56;39,26;1,60;0,01;0,00;5,54;0,00;0,02;6,94;24,81;126,82
I68D;1;268,65;0,00;15,57;19,11;1,14;0,00;22,57;0,36;5,41;126,99;372,03;831,83
I68D;2;2,58;0,00;0,05;0,33;0,02;0,00;0,53;0,00;0,01;1,03;2,50;7,05
I68D;4;8,00;0,00;8,88;0,40;0,08;0,06;7,27;2,07;0,40;7,48;5,04;39,68
I68D;5;12,51;0,00;7,35;0,98;0,06;0,00;3,25;0,02;0,01;0,62;2,79;27,59
I68D;6;0,01;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
I68D;7;0,23;0,00;0,22;0,01;0,00;0,00;0,14;0,18;0,05;0,08;0,13;1,04
I68D;8;0,76;0,00;0,89;0,03;0,00;0,00;0,38;0,06;0,00;0,34;0,49;2,95
I68D;9;42,05;0,00;43,71;0,56;0,07;0,03;6,43;0,81;56,68;18,06;26,91;195,31
I68D;10;1,35;0,00;10,18;0,30;0,20;0,00;7,88;0,11;16,96;1,27;4,05;42,30
I68D;11;10,05;0,12;8,86;0,21;0,00;0,01;0,86;0,03;0,69;1,50;4,31;26,64
I68D;12;5,80;0,18;51,65;0,27;0,01;0,00;1,71;0,38;7,24;2,05;18,95;88,24
I68D;13;35,60;3,31;35,82;1,02;0,01;0,00;3,52;0,02;0,05;4,65;19,78;103,78
I68E;1;89,18;0,00;6,79;6,50;0,26;0,00;8,24;0,08;1,09;45,53;124,09;281,76
I68E;2;2,54;0,00;0,06;0,33;0,00;0,00;0,56;0,00;0,01;0,97;2,55;7,02
I68E;4;8,04;0,00;7,09;0,32;0,01;0,04;4,09;1,11;0,19;4,53;6,21;31,63
I68E;5;6,17;0,00;3,95;0,37;0,01;0,00;1,07;0,01;0,04;0,65;1,74;14,01
I68E;6;0,03;0,00;0,08;0,01;0,00;0,00;0,01;0,00;0,00;0,01;0,03;0,17
I68E;7;0,07;0,00;0,07;0,00;0,00;0,00;0,05;0,09;0,04;0,03;0,04;0,39
I68E;8;0,20;0,00;0,22;0,01;0,00;0,00;0,09;0,02;0,00;0,08;0,14;0,76
I68E;9;34,14;0,00;34,48;0,53;0,05;0,01;5,02;0,90;25,37;13,78;21,48;135,76
I68E;10;1,33;0,00;9,23;0,37;0,18;0,00;7,33;0,07;7,04;1,10;3,60;30,25
I68E;11;5,83;0,06;4,13;0,13;0,00;0,00;0,49;0,00;0,09;0,89;2,26;13,88
I68E;12;0,70;0,02;5,35;0,04;0,00;0,00;0,19;0,09;0,65;0,31;1,86;9,21
I68E;13;37,88;4,19;29,12;1,30;0,01;0,00;4,38;0,00;0,12;7,39;23,67;108,06
I69A;1;364,72;0,00;17,37;42,34;11,04;0,00;29,47;0,92;5,25;178,51;576,03;1225,65
I69A;2;1,76;0,00;0,07;0,28;0,00;0,00;0,51;0,04;0,00;0,69;1,75;5,10
I69A;4;1,19;0,00;0,98;0,05;0,00;0,04;0,61;0,30;0,06;0,75;0,89;4,87
I69A;5;1,38;0,00;0,90;0,07;0,00;0,00;0,23;0,01;0,03;0,15;0,35;3,12
I69A;7;0,46;0,00;0,45;0,02;0,00;0,00;0,22;0,33;0,01;0,18;0,29;1,96
I69A;8;5,85;0,00;7,67;0,26;0,02;0,03;3,00;0,77;0,39;2,91;4,99;25,89
I69A;9;45,31;0,00;48,21;0,95;0,26;0,01;5,38;0,85;34,20;18,99;29,07;183,23
I69A;10;5,40;0,00;28,54;0,62;0,85;0,00;24,12;0,02;41,71;3,54;12,37;117,17
I69A;11;26,88;0,06;18,60;0,57;0,00;0,02;2,69;0,18;1,67;3,99;10,31;64,97
I69A;12;9,35;0,48;80,61;0,96;0,00;0,00;1,71;0,01;22,23;2,87;29,58;147,80
I69A;13;26,67;2,51;22,84;0,88;0,01;0,00;2,91;0,01;0,06;4,43;14,42;74,74
I69B;1;307,74;0,00;16,08;26,24;2,34;0,00;27,11;0,57;3,70;145,25;480,33;1009,36
I69B;2;3,01;0,00;0,03;0,54;0,25;0,00;0,61;0,00;0,00;1,06;2,64;8,14
I69B;4;3,04;0,00;3,70;0,26;0,01;0,04;3,56;0,74;1,16;3,37;2,83;18,71
I69B;5;4,18;0,00;2,54;0,32;0,01;0,00;1,03;0,01;0,00;0,29;0,90;9,28
I69B;7;0,41;0,00;0,41;0,02;0,01;0,00;0,22;0,29;0,17;0,18;0,22;1,93
I69B;8;2,81;0,00;3,43;0,11;0,00;0,00;1,40;0,23;0,03;1,29;2,17;11,47
I69B;9;33,98;0,00;37,07;0,47;0,25;0,04;4,26;1,33;28,61;12,26;22,64;140,91
I69B;10;2,25;0,00;16,74;0,44;0,53;0,00;12,98;0,03;25,90;1,95;7,02;67,84
I69B;11;16,91;0,11;13,48;0,36;0,00;0,02;1,49;0,03;1,79;2,35;6,97;43,51
I69B;12;7,87;0,60;76,95;0,48;0,01;0,00;1,95;0,30;13,12;3,08;33,19;137,55
I69B;13;30,39;3,59;29,11;0,87;0,00;0,00;3,26;0,07;0,07;4,17;16,18;87,71
I71A;1;280,36;0,00;46,61;17,39;363,50;0,00;23,65;0,00;1,68;121,22;297,42;1151,83
I71A;4;83,63;0,00;46,93;5,24;9,80;0,00;23,02;0,00;0,00;37,41;40,34;246,37
I71A;5;81,63;0,00;47,31;2,91;0,00;0,00;10,72;0,00;0,00;7,44;18,68;168,69
I71A;9;14,93;0,00;11,91;0,06;0,00;0,00;1,64;0,05;0,00;3,87;7,96;40,42
I71A;10;3,05;0,00;8,69;0,04;0,00;0,00;6,49;0,00;5,62;1,01;3,92;28,82
I71A;11;7,88;0,00;8,81;0,07;0,00;0,00;0,97;0,00;0,00;1,95;4,57;24,25
I71A;12;3,10;0,68;63,63;0,40;0,00;0,00;0,54;0,00;6,36;1,66;13,75;90,12
I71A;13;8,32;0,11;15,64;0,05;0,00;0,00;1,28;0,00;0,00;1,37;4,19;30,96
I71B;1;262,33;0,00;17,49;22,98;2,47;0,00;24,76;0,59;3,07;126,11;368,24;828,04
I71B;2;4,19;0,00;0,07;0,55;0,12;0,00;1,02;0,07;0,01;1,68;4,11;11,82
I71B;4;7,90;0,00;6,57;0,29;0,01;0,09;3,91;0,60;0,18;4,80;5,39;29,74
I71B;5;10,99;0,00;7,23;0,54;0,01;0,00;1,69;0,11;0,09;1,22;2,65;24,53
