IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
E40C;10;13,14;0,00;89,13;5,51;10,73;0,00;69,93;59,47;11,58;36,06;295,55
E40C;11;64,85;4,51;118,63;1,83;0,03;0,00;10,38;10,90;12,42;52,11;275,66
E42Z;1;880,47;1821,90;88,15;106,91;5,53;0,00;110,07;24,87;359,17;1418,37;4815,44
E42Z;2;34,98;67,70;2,93;6,24;0,31;0,00;9,10;0,28;11,06;33,73;166,33
E42Z;4;0,42;0,00;0,44;0,01;0,00;0,11;0,19;0,04;0,23;0,33;1,77
E42Z;5;0,53;0,00;0,32;0,03;0,00;0,00;0,09;0,00;0,05;0,13;1,15
E42Z;7;1,18;0,00;1,02;0,04;0,00;0,02;0,64;0,84;0,25;0,66;4,65
E42Z;8;12,31;0,00;10,05;0,36;0,07;0,03;3,89;1,42;4,73;7,31;40,17
E42Z;9;39,43;0,00;54,29;0,42;0,27;0,05;7,67;25,54;15,74;35,45;178,86
E42Z;10;8,24;0,00;50,92;3,20;9,57;0,00;37,50;53,28;5,44;20,29;188,44
E42Z;11;93,41;6,64;570,92;2,07;0,01;0,00;21,58;72,13;30,28;205,45;1002,49
E60A;1;704,86;1417,65;104,11;201,66;138,40;0,00;144,33;19,31;344,19;833,47;3907,98
E60A;2;17,11;36,87;0,55;2,81;0,79;0,00;6,12;0,04;6,78;18,00;89,07
E60A;4;4,70;0,00;3,61;0,18;0,00;0,27;2,11;0,26;2,12;3,56;16,81
E60A;5;7,55;0,00;5,63;0,71;0,10;0,00;1,93;0,00;1,02;2,48;19,42
E60A;7;0,29;0,00;0,42;0,04;0,00;0,00;0,12;0,28;0,17;0,28;1,60
E60A;8;8,50;0,00;8,77;0,23;0,00;0,00;4,39;2,82;5,85;6,43;36,99
E60A;9;25,48;0,00;20,49;0,23;0,13;0,00;2,66;2,91;14,52;14,82;81,24
E60A;10;22,60;0,00;64,45;0,48;3,78;0,00;48,97;71,77;9,95;29,39;251,39
E60A;11;155,23;4,88;355,55;1,73;0,01;0,00;7,93;12,76;22,67;90,69;651,45
E60B;1;574,65;980,23;72,89;123,19;54,47;0,00;104,50;7,50;309,61;706,11;2933,15
E60B;2;6,78;10,12;0,08;1,14;1,04;0,00;1,77;0,00;2,91;4,87;28,71
E60B;4;1,95;0,00;1,72;0,08;0,00;0,28;1,55;0,45;1,07;1,52;8,62
E60B;5;2,16;0,00;2,04;0,14;0,00;0,00;0,60;0,00;0,33;0,63;5,90
E60B;7;0,19;0,00;0,23;0,01;0,00;0,00;0,14;0,61;0,15;0,14;1,47
E60B;8;5,24;0,00;7,92;0,18;0,02;0,00;2,97;0,65;3,89;5,17;26,04
E60B;9;18,79;0,00;18,12;0,22;0,13;1,28;2,54;6,03;9,00;11,69;67,80
E60B;10;16,88;0,00;56,24;0,65;0,99;0,00;45,30;39,26;7,77;25,85;192,94
E60B;11;83,38;4,11;184,01;1,55;0,00;0,16;6,61;20,49;17,92;70,90;389,13
E63A;1;165,54;306,86;85,27;6,68;0,05;0,00;56,95;1,95;72,03;235,18;930,51
E63A;2;9,86;28,05;0,48;1,86;0,00;0,00;4,01;0,16;4,99;12,63;62,04
E63A;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,33;0,00;0,00;0,33
E63A;7;8,86;0,00;10,93;0,79;0,00;0,00;4,22;14,71;3,87;6,48;49,86
E63A;8;0,21;0,00;0,13;0,01;0,00;0,00;0,10;0,00;0,08;0,08;0,61
E63A;9;2,67;0,00;2,70;0,04;0,00;0,00;0,33;0,14;1,42;1,73;9,03
E63A;10;1,40;0,00;5,84;0,13;0,00;0,00;3,87;2,38;0,86;2,51;16,99
E63A;11;25,01;6,99;220,93;1,04;0,00;0,00;11,08;0,00;9,67;77,96;352,68
E63B;1;124,43;108,27;143,28;8,16;0,23;0,00;29,90;6,63;59,15;233,01;713,06
E63B;2;2,09;3,92;0,02;0,15;0,00;0,00;0,25;0,01;0,80;1,17;8,41
E63B;4;0,10;0,00;0,09;0,00;0,00;0,00;0,04;0,00;0,06;0,09;0,38
E63B;5;0,25;0,00;0,17;0,02;0,00;0,00;0,05;0,00;0,03;0,07;0,59
E63B;7;0,11;0,00;0,06;0,00;0,00;0,00;0,01;0,05;0,02;0,05;0,30
E63B;8;1,32;0,00;1,08;0,03;0,00;0,00;0,46;0,02;0,57;0,67;4,15
E63B;9;1,65;0,00;1,78;0,02;0,00;0,00;0,28;1,55;0,64;1,11;7,03
E63B;10;0,47;0,00;4,49;1,04;0,00;0,00;3,32;2,22;0,80;1,70;14,04
E63B;11;37,43;3,53;41,85;0,69;0,00;0,00;5,57;0,18;6,41;21,88;117,54
E64A;1;342,33;572,06;29,07;48,38;5,71;0,00;45,51;6,13;172,54;525,03;1746,76
E64A;2;99,24;188,28;3,18;18,71;12,26;0,00;29,95;0,71;38,64;98,57;489,54
E64A;4;0,26;0,00;0,27;0,02;0,00;0,10;0,16;0,11;0,15;0,19;1,26
E64A;5;0,40;0,00;0,26;0,02;0,00;0,00;0,09;0,00;0,06;0,10;0,93
E64A;7;3,36;0,00;3,32;0,19;0,01;0,10;1,42;4,17;1,15;2,04;15,76
E64A;8;24,78;0,00;23,96;0,90;0,06;0,02;10,11;2,09;10,75;15,70;88,37
E64A;9;64,10;0,00;67,70;0,96;2,50;0,04;14,01;53,07;27,00;44,38;273,76
E64A;10;7,88;0,00;48,53;2,81;4,00;0,00;38,23;36,44;6,23;19,79;163,91
E64A;11;100,76;5,91;110,09;2,68;0,57;0,00;13,38;5,88;17,48;56,30;313,05
E64B;1;274,02;630,92;22,16;37,59;4,98;0,00;54,36;1,71;112,66;294,75;1433,15
E64B;2;188,24;306,21;11,33;29,76;0,00;0,00;42,57;2,06;57,44;148,51;786,12
E64B;5;9,03;0,00;4,03;0,49;0,00;0,00;0,98;0,00;0,67;1,49;16,69
E64B;8;1,59;0,00;0,64;0,01;0,00;0,00;0,22;0,00;1,10;0,55;4,11
E64B;9;14,03;0,00;15,35;0,25;0,00;0,00;1,90;4,68;6,81;9,92;52,94
E64B;10;6,32;0,00;32,04;0,25;0,64;0,00;23,71;22,81;2,94;15,66;104,37
E64B;11;61,14;4,06;88,62;2,84;0,10;0,00;7,33;1,70;8,59;39,28;213,66
E64C;1;284,81;521,80;31,60;48,51;4,03;0,00;46,47;3,31;136,79;439,61;1516,93
E64C;2;68,84;140,52;4,10;13,66;1,64;0,00;20,70;0,80;27,68;72,96;350,90
E64C;4;0,20;0,00;0,13;0,00;0,00;0,00;0,08;0,05;0,11;0,13;0,70
E64C;5;0,68;0,00;0,46;0,03;0,00;0,00;0,14;0,00;0,11;0,19;1,61
E64C;7;1,94;0,00;1,63;0,11;0,00;0,01;0,79;2,76;0,69;1,32;9,25
E64C;8;5,76;0,00;6,91;0,25;0,01;0,01;2,90;0,59;3,30;4,08;23,81
E64C;9;19,24;0,00;21,99;0,21;0,29;0,01;3,91;18,23;8,61;13,87;86,36
E64C;10;5,85;0,00;36,18;1,47;2,74;0,00;28,41;22,44;5,24;15,01;117,34
E64C;11;63,52;4,43;91,83;1,75;0,01;0,00;10,35;4,18;11,58;42,39;230,04
E64D;1;42,85;72,58;5,28;5,92;0,28;0,00;6,73;0,43;20,02;62,85;216,94
E64D;2;38,08;78,02;4,33;7,78;0,23;0,00;14,61;1,79;15,94;41,25;202,03
E64D;4;0,10;0,00;0,08;0,00;0,00;0,00;0,05;0,00;0,04;0,06;0,33
E64D;5;1,51;0,00;1,26;0,13;0,00;0,00;0,30;0,06;0,16;0,52;3,94
E64D;7;0,51;0,00;0,58;0,02;0,02;0,00;0,04;0,20;0,27;0,42;2,06
E64D;8;1,10;0,00;1,41;0,05;0,00;0,00;0,75;0,08;0,59;0,86;4,84
E64D;9;10,63;0,00;11,94;0,12;0,03;0,00;1,46;6,30;4,23;6,90;41,61
E64D;10;4,11;0,00;19,15;0,73;2,22;0,00;14,64;14,23;2,93;9,90;67,91
E64D;11;32,98;2,93;34,52;1,16;0,07;0,00;4,42;0,70;5,00;18,69;100,47
E65A;1;546,28;1084,76;60,67;108,75;14,94;0,00;92,87;6,50;274,41;866,55;3055,73
E65A;2;137,04;249,47;6,32;26,22;2,83;0,00;41,84;0,72;50,10;125,41;639,95
E65A;4;0,46;0,00;0,70;0,02;0,01;0,23;0,26;0,21;0,35;0,39;2,63
E65A;5;2,87;0,00;1,80;0,12;0,01;0,00;0,53;0,01;0,29;0,66;6,29
E65A;7;3,13;0,00;3,36;0,20;0,01;0,11;1,66;5,62;1,22;2,49;17,80
E65A;8;37,51;0,00;34,02;1,10;0,09;0,01;12,01;4,93;15,03;19,40;124,10
E65A;9;39,73;0,00;44,48;0,45;0,38;0,03;8,44;32,18;16,48;27,97;170,14
E65A;10;10,32;0,00;63,96;3,13;12,17;0,00;50,63;63,29;8,26;27,31;239,07
E65A;11;99,34;6,33;173,28;2,24;0,01;0,00;16,25;8,61;19,17;74,29;399,52
E65B;1;373,62;589,41;37,17;56,11;4,51;0,00;51,94;4,52;194,54;586,87;1898,69
E65B;2;42,45;81,66;2,07;7,87;0,36;0,00;12,53;0,46;15,85;38,68;201,93
E65B;4;0,26;0,00;0,27;0,01;0,00;0,00;0,13;0,05;0,14;0,21;1,07
E65B;5;1,07;0,00;0,85;0,06;0,06;0,00;0,26;0,06;0,14;0,32;2,82
E65B;7;1,81;0,00;2,10;0,13;0,00;0,08;0,79;2,71;0,71;1,42;9,75
E65B;8;16,68;0,00;18,62;0,65;0,01;0,01;7,06;2,38;8,01;10,41;63,83
E65B;9;25,54;0,00;29,74;0,34;0,45;0,01;5,20;15,57;10,37;19,00;106,22
E65B;10;5,79;0,00;35,48;2,10;1,48;0,00;28,27;28,14;4,60;15,34;121,20
E65B;11;79,27;5,63;117,88;2,21;0,01;0,00;13,82;5,83;15,06;54,58;294,29
E65C;1;304,00;462,78;25,42;40,01;2,31;0,00;37,25;3,22;150,34;469,45;1494,78
E65C;2;21,18;39,84;0,82;3,90;0,21;0,00;6,02;0,24;7,85;20,01;100,07
E65C;4;0,11;0,00;0,12;0,00;0,00;0,03;0,05;0,06;0,07;0,09;0,53
E65C;5;0,31;0,00;0,22;0,01;0,00;0,00;0,06;0,00;0,04;0,07;0,71
E65C;7;1,96;0,00;2,26;0,12;0,01;0,05;1,05;3,09;0,77;1,35;10,66
E65C;8;9,40;0,00;10,48;0,36;0,01;0,01;3,99;1,01;4,36;5,86;35,48
E65C;9;20,12;0,00;24,31;0,33;0,34;0,02;4,23;14,75;8,34;14,67;87,11
E65C;10;4,37;0,00;32,63;1,63;0,93;0,00;24,67;24,16;4,00;12,83;105,22
E65C;11;66,87;3,94;96,50;1,86;0,01;0,00;10,89;4,44;12,49;45,97;242,97
E66A;1;266,88;411,41;21,44;25,04;1,08;0,00;30,23;2,23;130,06;404,43;1292,80
E66A;2;70,80;133,19;1,79;12,22;0,59;0,00;21,12;0,44;28,14;69,72;338,01
E66A;4;1,37;0,00;1,01;0,05;0,00;0,00;0,82;0,06;0,72;1,08;5,11
E66A;5;4,74;0,00;3,09;0,21;0,30;0,00;0,81;0,01;0,63;1,19;10,98
E66A;7;0,08;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,01;0,02;0,13
E66A;8;1,22;0,00;1,22;0,06;0,00;0,00;0,49;0,32;0,56;0,84;4,71
E66A;9;82,08;0,00;91,94;1,06;0,41;0,07;16,06;43,72;34,05;55,35;324,74
E66A;10;2,86;0,00;21,05;0,97;1,61;0,00;16,35;10,47;2,53;8,42;64,26
E66A;11;52,02;1,45;97,88;1,64;0,03;0,00;8,32;5,89;10,29;44,09;221,61
E66B;1;214,60;319,81;16,18;19,51;1,34;0,00;23,30;1,41;104,73;321,09;1021,97
E66B;2;14,07;27,29;0,78;2,49;0,00;0,00;4,19;0,02;5,50;14,36;68,70
E66B;4;0,17;0,00;0,15;0,01;0,00;0,00;0,10;0,05;0,10;0,15;0,73
E66B;5;1,06;0,00;0,66;0,04;0,00;0,00;0,16;0,00;0,15;0,28;2,35
E66B;6;0,01;0,00;0,03;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,06
E66B;7;0,19;0,00;0,18;0,00;0,00;0,00;0,10;0,06;0,07;0,09;0,69
E66B;8;1,03;0,00;0,92;0,04;0,03;0,00;0,38;0,13;0,38;0,57;3,48
E66B;9;46,27;0,00;54,10;0,53;0,10;0,04;8,82;25,43;19,64;32,95;187,88
E66B;10;1,86;0,00;15,28;0,86;0,35;0,00;11,32;7,78;1,78;5,80;45,03
E66B;11;46,86;2,23;79,26;1,55;0,03;0,00;7,09;3,90;9,00;36,10;186,02
E69A;1;391,40;942,00;31,42;62,15;12,57;0,00;77,75;8,45;183,82;487,89;2197,45
E69A;2;101,42;180,04;5,19;12,92;0,38;0,00;22,34;0,71;36,73;102,57;462,30
E69A;4;2,18;0,00;1,30;0,07;0,00;0,00;0,17;0,00;0,31;0,83;4,86
E69A;5;2,93;0,00;1,98;0,17;0,00;0,00;0,74;0,00;0,38;0,98;7,18
E69A;7;0,26;0,00;0,05;0,00;0,00;0,00;0,01;0,00;0,02;0,12;0,46
E69A;8;9,50;0,00;11,81;0,32;0,00;0,00;3,39;2,92;5,35;6,77;40,06
E69A;9;12,48;0,00;15,08;0,12;0,08;0,01;2,17;7,70;4,76;8,45;50,85
E69A;10;6,07;0,00;33,59;0,86;5,81;0,00;26,08;45,58;4,33;13,96;136,28
E69A;11;44,44;4,65;79,29;1,30;0,03;0,00;5,88;6,11;8,35;35,49;185,54
E69B;1;297,94;517,20;21,96;40,97;3,75;0,00;41,13;3,80;142,57;443,92;1513,24
E69B;2;9,92;19,29;0,51;1,63;0,07;0,00;2,32;0,13;3,68;9,96;47,51
E69B;4;0,15;0,00;0,18;0,00;0,00;0,03;0,07;0,05;0,09;0,13;0,70
E69B;5;0,53;0,00;0,44;0,04;0,00;0,00;0,16;0,00;0,08;0,17;1,42
E69B;7;0,98;0,00;1,14;0,07;0,00;0,02;0,57;1,29;0,35;0,64;5,06
E69B;8;9,10;0,00;10,26;0,35;0,03;0,01;4,23;1,10;4,39;5,89;35,36
E69B;9;17,97;0,00;22,81;0,28;0,19;0,01;3,55;13,75;7,69;13,50;79,75
E69B;10;4,21;0,00;32,89;1,58;1,76;0,00;24,27;29,11;3,92;12,97;110,71
E69B;11;56,16;3,68;83,73;1,57;0,02;0,00;8,24;4,18;10,14;41,15;208,87
E69C;1;282,59;587,27;26,96;23,05;1,93;0,00;51,04;2,17;117,45;292,68;1385,14
E69C;2;10,79;19,77;0,44;1,60;0,08;0,00;2,98;0,02;3,45;10,02;49,15
E69C;4;0,27;0,00;0,37;0,02;0,01;0,00;0,14;0,04;0,23;0,32;1,40
E69C;5;3,65;0,00;2,25;0,27;0,00;0,00;0,79;0,00;0,37;1,06;8,39
E69C;7;0,08;0,00;0,06;0,00;0,00;0,00;0,00;0,00;0,06;0,05;0,25
E69C;8;2,79;0,00;1,49;0,03;0,00;0,00;0,22;0,00;0,39;1,43;6,35
E69C;9;2,37;0,00;2,45;0,02;0,00;0,00;0,40;1,40;1,04;1,51;9,19
E69C;10;2,36;0,00;16,17;0,35;0,00;0,00;13,10;16,72;1,78;6,76;57,24
E69C;11;23,96;2,50;41,50;1,20;0,01;0,00;4,05;0,58;5,31;16,68;95,79
E69D;1;255,59;478,22;25,17;20,45;2,09;0,00;42,09;1,23;108,28;259,51;1192,63
E69D;2;5,76;11,51;0,29;0,83;0,00;0,00;1,50;0,00;1,95;5,74;27,58
E69D;4;0,09;0,00;0,07;0,00;0,00;0,00;0,03;0,01;0,04;0,07;0,31
E69D;5;0,25;0,00;0,17;0,02;0,00;0,00;0,06;0,00;0,03;0,07;0,60
E69D;7;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
E69D;8;0,21;0,00;0,12;0,00;0,00;0,00;0,02;0,00;0,03;0,11;0,49
E69D;9;3,25;0,00;3,21;0,04;0,00;0,00;0,54;0,60;1,33;2,08;11,05
E69D;10;2,13;0,00;14,57;0,36;0,01;0,00;12,51;11,46;1,60;6,02;48,66
E69D;11;29,29;3,58;38,35;1,06;0,01;0,00;3,49;0,51;4,86;17,96;99,11
E69E;1;191,04;263,00;15,93;21,05;1,38;0,00;20,70;4,45;95,82;289,38;902,75
E69E;2;6,18;11,83;0,29;1,02;0,03;0,00;1,54;0,13;2,51;6,45;29,98
E69E;4;0,12;0,00;0,11;0,00;0,00;0,00;0,07;0,19;0,06;0,11;0,66
E69E;5;0,38;0,00;0,35;0,03;0,00;0,00;0,13;0,00;0,06;0,14;1,09
E69E;7;3,82;0,00;4,48;0,30;0,06;0,09;2,02;5,12;1,55;2,47;19,91
E69E;8;9,71;0,00;10,63;0,36;0,01;0,01;4,55;0,61;4,60;6,35;36,83
E69E;9;21,09;0,00;25,05;0,39;0,57;0,05;4,57;16,44;8,93;15,22;92,31
E69E;10;3,57;0,00;26,00;1,36;0,18;0,00;19,23;22,05;3,09;10,33;85,81
E69E;11;63,83;3,76;70,54;1,73;0,00;0,00;9,60;1,62;11,17;35,78;198,03
E70A;1;335,28;747,70;36,53;37,74;0,88;0,00;71,39;1,24;151,19;340,12;1722,07
E70A;2;18,31;38,07;1,11;3,13;0,02;0,00;4,42;0,08;6,88;17,29;89,31
E70A;8;0,03;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,06
E70A;9;1,74;0,00;1,60;0,02;0,00;0,00;0,25;0,21;0,75;1,06;5,63
E70A;10;2,98;0,00;18,50;0,52;0,00;0,00;16,56;12,02;1,96;7,01;59,55
E70A;11;16,80;3,12;29,55;0,54;0,01;0,00;2,55;0,86;3,26;11,31;68,00
E70B;1;331,36;548,93;31,76;45,76;9,96;0,00;50,52;17,34;150,59;498,73;1684,95
E70B;2;15,89;30,21;3,65;3,29;0,18;0,00;3,90;0,07;5,75;19,54;82,48
E70B;5;0,36;0,00;0,77;0,01;0,06;0,00;0,04;0,00;0,04;0,07;1,35
E70B;7;1,88;0,00;1,58;0,07;0,00;0,00;0,44;2,38;0,56;1,08;7,99
E70B;8;16,78;0,00;20,54;0,75;0,00;0,16;7,05;4,04;8,77;13,89;71,98
E70B;9;32,93;0,00;36,46;0,37;0,62;0,01;6,01;21,85;13,26;23,73;135,24
E70B;10;9,17;0,00;46,46;2,39;0,93;0,00;37,46;49,58;6,60;21,10;173,69
E70B;11;66,72;1,76;95,91;2,65;0,00;0,00;10,66;3,65;14,10;49,70;245,15
E71A;1;632,52;1217,40;74,15;150,55;70,16;0,00;111,15;17,16;322,23;923,66;3518,98
E71A;2;55,02;91,99;2,17;8,84;1,69;0,00;14,81;0,13;17,53;49,08;241,26
E71A;4;7,21;0,00;7,46;0,19;0,04;2,61;3,56;2,22;3,80;4,87;31,96
E71A;5;8,22;0,00;5,08;0,40;0,00;0,00;1,57;0,01;0,95;1,98;18,21
E71A;7;1,10;0,00;1,20;0,05;0,00;0,11;0,74;2,61;0,42;0,66;6,89
E71A;8;41,93;0,00;41,08;1,45;0,26;1,15;17,14;8,78;17,01;24,69;153,49
E71A;9;101,05;0,00;99,47;1,22;1,32;1,16;18,49;69,36;40,19;64,66;396,92
E71A;10;25,46;0,00;83,93;4,05;88,20;0,00;60,44;82,45;12,36;37,93;394,82
E71A;11;86,45;4,96;137,46;2,84;0,10;0,10;11,36;13,00;15,31;59,58;331,16
E71B;1;366,77;546,62;45,07;59,65;22,08;0,00;50,52;24,66;204,91;576,62;1896,90
E71B;2;8,20;15,61;0,47;1,52;0,38;0,00;2,44;0,00;3,43;8,56;40,61
E71B;4;8,49;0,00;7,05;0,23;0,01;2,23;5,01;1,59;3,81;5,27;33,69
E71B;5;17,35;0,00;13,70;0,94;0,34;0,00;4,79;0,06;2,60;5,33;45,11
E71B;7;0,63;0,00;0,44;0,04;0,00;0,02;0,15;0,63;0,22;0,40;2,53
E71B;8;63,77;0,00;68,19;2,02;0,07;0,07;29,23;7,13;29,38;41,77;241,63
E71B;9;128,22;0,00;125,02;2,43;4,13;0,39;38,14;118,75;57,34;88,59;563,01
E71B;10;44,63;0,00;78,53;1,83;2,78;0,00;52,77;103,73;11,59;44,25;340,11
E71B;11;70,95;1,58;76,22;2,20;0,00;0,11;13,76;8,28;12,31;37,72;223,13
E71C;1;264,29;391,02;30,01;40,42;3,13;0,00;33,98;21,10;147,69;418,01;1349,65
E71C;2;3,35;6,71;0,13;0,67;0,03;0,00;1,00;0,02;1,35;3,28;16,54
E71C;4;2,29;0,00;2,08;0,06;0,02;0,78;1,25;0,86;1,41;1,63;10,38
E71C;5;3,46;0,00;2,33;0,17;0,00;0,00;0,71;0,04;0,41;0,89;8,01
E71C;7;0,23;0,00;0,28;0,01;0,00;0,00;0,16;0,31;0,16;0,19;1,34
E71C;8;81,66;0,00;80,35;2,67;0,04;0,03;34,20;7,19;30,32;51,62;288,08
E71C;9;114,64;0,00;103,92;1,50;1,88;0,11;25,86;80,05;47,58;78,64;454,18
E71C;10;28,64;0,00;57,90;1,85;1,89;0,00;34,63;93,58;8,02;29,00;255,51
E71C;11;63,26;1,88;65,50;2,45;0,02;0,00;12,07;7,40;11,51;34,35;198,44
E71D;1;240,31;399,84;30,50;50,08;62,13;0,00;38,23;5,09;134,32;368,73;1329,23
E71D;2;3,25;5,94;0,27;0,61;0,05;0,00;0,88;0,07;1,24;3,29;15,60
E71D;4;3,58;0,00;3,57;0,12;0,01;1,96;3,42;1,51;2,02;2,89;19,08
E71D;5;3,14;0,00;2,51;0,18;0,01;0,00;0,90;0,02;0,44;0,94;8,14
E71D;7;0,29;0,00;0,19;0,01;0,00;0,02;0,11;0,60;0,06;0,15;1,43
E71D;8;12,40;0,00;13,62;0,42;0,03;0,15;5,59;1,80;5,42;7,63;47,06
E71D;9;47,87;0,00;49,34;0,89;0,94;0,53;10,59;33,82;20,71;32,94;197,63
E71D;10;5,22;0,00;22,44;1,32;12,72;0,00;17,61;23,64;3,18;9,95;96,08
E71D;11;38,28;2,27;48,10;1,16;0,02;0,07;7,19;3,01;6,59;24,01;130,70
E73A;1;607,47;1310,60;61,79;120,46;48,40;0,00;110,72;28,56;312,05;956,66;3556,71
E73A;2;197,21;399,31;8,74;37,16;17,15;0,00;67,27;13,49;65,23;194,46;1000,02
E73A;4;8,19;0,00;5,95;0,28;0,02;0,00;9,16;1,00;4,53;6,18;35,31
E73A;5;13,02;0,00;10,06;0,67;0,00;0,00;4,10;0,00;1,57;3,81;33,23
E73A;7;0,46;0,00;0,42;0,11;0,00;0,00;0,00;1,14;0,18;0,24;2,55
E73A;8;45,76;0,00;39,77;1,23;0,00;0,01;16,52;17,51;14,51;24,25;159,56
E73A;9;96,51;0,00;100,00;1,19;1,05;0,05;18,55;55,38;39,91;65,92;378,56
E73A;10;20,96;0,00;87,54;2,52;56,55;0,00;70,38;127,76;12,06;40,39;418,16
E73A;11;98,55;1,26;153,03;2,64;0,03;0,00;13,86;15,04;16,95;77,36;378,72
E73B;1;294,14;445,21;26,48;40,38;5,06;0,00;38,26;9,10;148,73;452,65;1460,01
E73B;2;16,59;32,91;1,00;3,33;0,34;0,00;4,76;0,21;6,91;17,78;83,83
E73B;4;3,53;0,00;4,03;0,16;0,01;0,08;4,14;3,08;2,41;3,12;20,56
E73B;5;3,12;0,00;2,48;0,19;0,00;0,00;1,03;0,01;0,48;1,02;8,33
E73B;7;2,26;0,00;2,05;0,10;0,00;0,04;0,80;1,25;0,61;1,17;8,28
E73B;8;21,02;0,00;22,73;0,69;0,04;0,00;9,10;3,46;9,50;13,63;80,17
E73B;9;45,05;0,00;48,71;0,57;0,54;0,02;7,86;29,59;18,94;30,24;181,52
E73B;10;11,49;0,00;43,19;1,94;4,48;0,00;31,59;49,39;5,87;19,88;167,83
E73B;11;64,96;3,22;71,79;1,94;0,01;0,00;9,17;2,94;11,61;36,03;201,67
E74Z;1;308,06;496,51;30,44;50,50;6,73;0,00;45,41;11,25;163,84;492,06;1604,80
E74Z;2;14,56;27,57;0,81;2,90;0,16;0,00;4,32;0,22;5,98;14,76;71,28
E74Z;4;0,94;0,00;0,70;0,03;0,00;0,07;0,69;0,18;0,42;0,67;3,70
E74Z;5;3,81;0,00;3,40;0,26;0,00;0,00;1,21;0,01;0,62;1,24;10,55
E74Z;7;2,70;0,00;3,14;0,22;0,01;0,09;1,33;5,77;1,34;2,10;16,70
E74Z;8;33,23;0,00;39,71;1,17;0,02;0,04;15,97;3,09;17,68;22,40;133,31
E74Z;9;45,55;0,00;48,30;0,66;0,93;0,02;8,63;37,46;19,85;31,20;192,60
E74Z;10;14,35;0,00;52,79;2,13;1,51;0,00;43,68;73,02;8,40;25,04;220,92
E74Z;11;71,37;2,03;92,25;2,07;0,01;0,00;13,87;7,36;13,53;44,92;247,41
E75A;1;335,54;990,84;27,65;66,01;0,00;0,00;85,33;0,30;161,65;387,91;2055,23
E75A;2;277,42;552,95;29,25;34,72;0,00;0,00;75,09;8,73;116,63;243,64;1338,43
E75A;4;26,72;0,00;21,59;1,36;0,00;0,00;8,24;0,00;11,73;28,74;98,38
E75A;5;81,27;0,00;51,50;5,31;0,02;0,00;17,85;1,14;11,06;24,60;192,75
E75A;8;18,00;0,00;14,04;0,71;0,00;0,00;7,40;0,00;14,37;15,55;70,07
E75A;9;42,32;0,00;39,95;0,97;0,03;0,00;5,19;0,12;23,40;32,69;144,67
E75A;10;17,18;0,00;70,02;0,69;8,66;0,00;58,52;15,60;10,10;31,17;211,94
E75A;11;167,95;10,80;305,01;3,85;0,06;0,00;54,83;3,11;26,22;125,91;697,74
E75B;1;457,71;944,14;45,46;99,47;17,25;0,00;83,17;10,16;239,69;709,64;2606,69
E75B;2;79,95;146,11;3,34;17,40;6,96;0,00;23,94;0,58;30,33;73,20;381,81
E75B;4;1,13;0,00;1,37;0,03;0,00;0,26;0,61;0,29;0,81;1,05;5,55
E75B;5;2,54;0,00;1,62;0,17;0,00;0,00;0,66;0,00;0,31;0,72;6,02
E75B;7;0,47;0,00;0,37;0,03;0,03;0,00;0,12;0,19;0,13;0,24;1,58
E75B;8;20,02;0,00;23,68;0,76;0,03;0,01;9,29;1,64;9,48;13,79;78,70
E75B;9;36,72;0,00;36,71;0,48;0,62;0,10;5,72;29,98;14,36;23,76;148,45
E75B;10;12,57;0,00;65,72;3,08;22,90;0,00;55,06;48,25;9,04;27,65;244,27
E75B;11;76,91;4,99;104,06;2,24;0,00;0,00;11,15;7,24;12,32;49,68;268,59
E75C;1;251,92;416,03;22,87;36,54;4,35;0,00;35,27;4,20;133,60;392,38;1297,16
E75C;2;16,18;30,76;0,82;3,20;0,45;0,00;4,66;0,17;6,53;15,63;78,40
E75C;4;4,57;0,00;5,18;0,17;0,02;1,74;2,32;1,30;3,04;3,87;22,21
E75C;5;7,44;0,00;4,98;0,41;0,00;0,00;1,56;0,09;0,98;1,99;17,45
E75C;7;0,65;0,00;0,83;0,06;0,00;0,01;0,42;1,36;0,29;0,56;4,18
E75C;8;15,01;0,00;16,79;0,54;0,00;0,00;6,65;1,33;7,01;9,84;57,17
E75C;9;27,20;0,00;29,89;0,40;0,27;0,04;5,39;20,26;11,15;19,11;113,71
E75C;10;6,02;0,00;32,96;1,45;1,87;0,00;25,62;25,71;4,24;13,81;111,68
E75C;11;54,26;3,35;68,73;1,66;0,01;0,00;8,51;2,70;9,35;33,57;182,14
E76B;1;416,69;829,49;42,36;92,27;31,80;0,00;73,82;9,00;245,42;704,89;2445,74
E76B;2;47,43;94,36;5,71;8,42;1,70;0,00;16,39;0,37;15,83;75,69;265,90
