IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
01 ;B17B;1341;0,818;0,0582;0,0768;0,047;0;0,6167;0,3833;0;0;0,0179;0,0089;0,0119;0,0209;0,0537;0,0283;0,1902;0,1238;0,1969;0,1104;0,0798;0,0425;0,079;0,0239;0,0119;0,1148;0,8142;0,071;1;10;4,1;1,677;0,0001;1,9
01 ;B17C;248;0,6855;0,1008;0,1048;0,1089;0;0,625;0,375;0;0;0,0484;0,1089;0,1613;0,246;0,4355;0;0;0;0;0;0;0;0;0;0;0,1511;0,7974;0,0514;1;10;3,5;1,3;0;1,8
01 ;B17D;623;0,0867;0,0048;0,0144;0,8844;0,0096;0,5152;0,4848;0;0;0;0;0;0;0;0,0674;0,0722;0,0562;0,0995;0,0931;0,0867;0,1108;0,2135;0,1204;0,0803;0,2015;0,6713;0,1272;2;19;8,5;1,491;0;4,4
01 ;B17E;7351;0,8072;0,0875;0,0646;0,039;0,0016;0,5142;0,4858;0;0;0,0001;0,0016;0,0029;0,0026;0,0103;0,0076;0,1242;0,099;0,1741;0,1113;0,0977;0,0831;0,1627;0,0688;0,0539;0,172;0,751;0,0769;1;12;4,2;1,061;0,0006;2,3
01 ;B17F;3506;0,8679;0,0722;0,0476;0,0123;0;0,5165;0,4835;0;0;0,0003;0,0026;0,0034;0,006;0,0168;0,0128;0,111;0,0896;0,1706;0,1235;0,1072;0,0853;0,1346;0,0722;0,0642;0,4176;0,5332;0,0491;1;7;2,9;0,799;0,0003;1,1
01 ;B18Z;4793;0,6113;0,1465;0,1166;0,0716;0,054;0,4755;0,5245;0;0;0,0188;0,0173;0,02;0,025;0,0401;0,0127;0,068;0,0895;0,1702;0,1039;0,0941;0,0795;0,1573;0,0666;0,0369;0,0884;0,8394;0,0722;2;18;7,8;1,97;0,0004;3,6
01 ;B20A;345;0,5478;0,1304;0,0928;0,229;0;0,5884;0,4116;0;0;0,1855;0,1246;0,1652;0,2174;0,3072;0;0;0;0;0;0;0;0;0;0;0,0169;0,8354;0,1477;2;16;8,4;2,922;0;3
01 ;B20B;16452;0,4678;0,1803;0,1593;0,1926;0;0,4471;0,5529;0;0;0;0;0;0;0;0,0072;0,0553;0,0742;0,1732;0,1305;0,1272;0,1231;0,2045;0,0692;0,0357;0,0372;0,8782;0,0847;3;20;10,3;3,144;0,0012;3,7
01 ;B20C;515;0,4214;0,132;0,1359;0,3107;0;0,6078;0,3922;0;0;0,4524;0,2874;0,0388;0,0427;0,101;0,0777;0;0;0;0;0;0;0;0;0;0,0493;0,847;0,1036;2;17;8;2,564;0;3,2
01 ;B20D;1752;0,4658;0,1495;0,1758;0,2089;0;0,6427;0,3573;0;0;0;0;0;0;0;0;0,1016;0,0805;0,1244;0,1136;0,0873;0,0771;0,1924;0,1027;0,1204;0,0439;0,8456;0,1105;2;19;9,3;2,429;0,0001;3,8
01 ;B20E;6947;0,4723;0,154;0,1501;0,2235;0;0,4814;0,5186;0;0;0;0;0,0138;0,0157;0,0242;0,0063;0,0579;0,0625;0,1373;0,0967;0,092;0,0933;0,2263;0,1055;0,0685;0,0709;0,8449;0,0842;2;20;8,7;2,454;0,0005;4,2
01 ;B20F;7388;0,4473;0,1969;0,1617;0,194;0;0,6608;0,3392;0;0;0;0;0,0016;0,0019;0,0099;0,0038;0,0393;0,0342;0,0602;0,0455;0,0543;0,0767;0,2468;0,1758;0,25;0,0638;0,8526;0,0836;2;19;8,5;1,885;0,0006;3,8
01 ;B21A;608;0,722;0,1266;0,0691;0,0625;0,0197;0,6283;0,3717;0;0;0;0;0;0,0016;0,0082;0,0016;0,0247;0,0543;0,1003;0,0855;0,1447;0,1661;0,3569;0,0493;0,0066;0,0462;0,8515;0,1022;4;23;13;9,848;0;4,5
01 ;B21B;688;0,6599;0,0843;0,1788;0,0669;0,0102;0,5872;0,4128;0;0;0;0;0;0;0,0044;0;0,0203;0,0334;0,0814;0,077;0,1017;0,1555;0,359;0,1279;0,0392;0,0812;0,8462;0,0726;1;10;4;5,455;0,0001;1,8
01 ;B36A;730;0,0027;0;0,0014;0,0192;0,9767;0,5986;0,4014;0;0;0,0027;0,0014;0,0027;0;0,0014;0;0,0041;0,0041;0,0712;0,0548;0,0589;0,1219;0,3;0,2068;0,1699;0;0,8488;0,1512;11;54;34,1;17,073;0,0001;8,8
01 ;B36B;1588;0,0063;0,005;0,012;0,0674;0,9093;0,5712;0,4288;0;0;0,012;0,0031;0,0006;0,0031;0,0031;0,0006;0,0082;0,0126;0,0586;0,0605;0,0737;0,1077;0,2557;0,1921;0,2084;0,0044;0,8822;0,1133;8;45;25,1;10,748;0,0001;8,6
01 ;B39A;1556;0;0;0,0026;0,0045;0,9929;0,5084;0,4916;0;0;0;0;0;0;0,0006;0;0,0058;0,018;0,0797;0,0611;0,081;0,0778;0,2751;0,1806;0,2204;0,0477;0,8438;0,1085;4;27;13,7;5,99;0,0001;5,4
01 ;B39B;5142;0,1284;0,0653;0,1315;0,4636;0,2112;0,6046;0,3954;0;0;0;0;0;0,0002;0;0,0004;0,0056;0,0109;0,0494;0,0556;0,076;0,0963;0,3143;0,1912;0,2001;0,0148;0,8843;0,1009;3;25;12,3;3,778;0,0004;4,8
01 ;B39C;1695;0,2035;0,167;0,2018;0,3469;0,0808;0,6625;0,3375;0;0;0;0;0;0;0;0;0,0006;0,0029;0,0307;0,056;0,0785;0,1221;0,3298;0,1782;0,2012;0,0257;0,8879;0,0864;3;23;11,1;2,613;0,0001;4,4
01 ;B42A;858;0,0198;0,0326;0,197;0,5175;0,2331;0,4406;0,5594;0;0;0;0;0;0;0;0;0,0023;0,0082;0,0186;0,0385;0,0559;0,0618;0,2156;0,2016;0,3974;0;0,9196;0,0804;;35;24;4,092;0,0001;4,8
01 ;B42B;5351;0,0357;0,0546;0,191;0,4788;0,24;0,5722;0,4278;0;0;0,0002;0,0004;0,0013;0,0006;0,0009;0,0017;0,0159;0,0234;0,0723;0,066;0,0835;0,0962;0,2786;0,176;0,183;0;0,9768;0,0232;;31;20,6;3,527;0,0004;4
01 ;B43Z;13507;0,0178;0,0289;0,1384;0,4695;0,3454;0,5702;0,4298;0;0;0,0004;0,001;0,0005;0,001;0,0009;0,0014;0,015;0,0189;0,0631;0,056;0,0729;0,0913;0,2898;0,1918;0,1961;0;1;0;;;55,5;;0,001;27,1
01 ;B44A;2519;0,0179;0,0369;0,1449;0,5351;0,2652;0,3696;0,6304;0;0;0;0;0;0;0;0;0;0;0,0008;0,0008;0,002;0,0099;0,1346;0,1858;0,6661;0;0,9396;0,0604;;41;25,7;3,618;0,0002;5,7
01 ;B44B;23458;0,0578;0,0816;0,1773;0,4882;0,1951;0,3803;0,6197;0;0;0;0;0;0;0;0;0;0;0,0004;0,0006;0,0032;0,0135;0,1443;0,1961;0,6419;0;0,9329;0,0671;;34;21,3;2,349;0,0018;4,6
01 ;B44C;1530;0,102;0,1301;0,2542;0,434;0,0797;0,3739;0,6261;0;0;0;0;0;0;0;0;0;0,0007;0;0,0007;0,0033;0,0242;0,1745;0,217;0,5797;0;0,9617;0,0383;;38;24,6;3,113;0,0001;4,8
01 ;B44D;20351;0,1674;0,193;0,25;0,3342;0,0553;0,3455;0,6544;0,0001;0;0;0;0;0;0;0;0;0;0,0005;0,0011;0,0031;0,0146;0,1583;0,2209;0,6014;0;0,954;0,046;;30;19,4;1,929;0,0015;3,7
01 ;B46Z;1289;0,5679;0,1769;0,1435;0,1001;0,0116;0,5446;0,4554;0;0;0,0178;0,0683;0,1924;0,2514;0,3258;0,0799;0,0566;0,0039;0,0039;0;0;0;0;0;0;0;1;0;;;18,6;;0,0001;15,7
01 ;B47Z;7274;0,7123;0,1817;0,0726;0,0315;0,0019;0,3319;0,6681;0;0;0;0;0,0004;0,0004;0,0019;0,0029;0,0362;0,0616;0,201;0,1624;0,1459;0,1023;0,1614;0,0726;0,0511;0;0,9411;0,0589;;20;12,3;1,243;0,0006;3,2
01 ;B48Z;3056;0,0452;0,4542;0,2493;0,213;0,0383;0,355;0,645;0;0;0;0;0;0;0,0003;0;0,0111;0,0556;0,2408;0,1865;0,1535;0,1401;0,1502;0,0399;0,0219;0;0,8915;0,1085;;23;17,8;1,88;0,0002;1,9
01 ;B49Z;6868;0,3489;0,305;0,181;0,1372;0,028;0,5869;0,4131;0;0;0;0;0;0;0,0003;0;0,0001;0,001;0,0191;0,0284;0,0469;0,0789;0,4029;0,2651;0,1573;0;1;0;;;19,2;;0,0005;5,2
01 ;B60A;2615;0,3491;0,3216;0,1426;0,1511;0,0356;0,4853;0,5147;0;0;0;0,0015;0,0057;0,0149;0,026;0,0076;0,06;0,0524;0,1205;0,0987;0,1239;0,1182;0,205;0,0864;0,0792;0,1092;0,8254;0,0653;2;18;8;1,114;0,0002;3,6
01 ;B60B;610;0,5885;0,2607;0,1016;0,0459;0,0033;0,5541;0,4459;0;0;0,0066;0,0098;0,0246;0,0262;0,0459;0,0066;0,1066;0,1049;0,1672;0,1098;0,0902;0,0623;0,1033;0,0656;0,0705;0;1;0;;;1;0,231;0;0
01 ;B61A;320;0,075;0,1438;0,1625;0,3688;0,25;0,6625;0,3375;0;0;0;0;0;0;0,0063;0,0031;0,0625;0,0313;0,0906;0,0688;0,1;0,0813;0,2563;0,1563;0,1438;0,0419;0,9581;0;2;;8,2;4,158;0;2,8
01 ;B61B;12085;0,0959;0,1502;0,158;0,2951;0,3008;0,6341;0,3659;0;0,0002;0,0007;0,0012;0,0017;0,0026;0,0089;0,005;0,0626;0,0669;0,132;0,0942;0,0994;0,0934;0,2159;0,1108;0,1047;0;1;0;;;30,4;;0,0009;39,3
01 ;B63Z;21385;0,281;0,2579;0,2173;0,2098;0,034;0,4263;0,5737;0;0;0,0003;0,0002;0,0001;0,0003;0,0009;0,0006;0,0036;0,0059;0,0173;0,0218;0,0323;0,0434;0,2051;0,2106;0,4574;0,1932;0,7596;0,0472;2;17;7,6;0,923;0,0016;3,4
01 ;B64Z;12343;0,3475;0,2007;0,1947;0,2123;0,0448;0,4471;0,5529;0;0;0,0001;0,0001;0,0002;0,0007;0,0028;0,0015;0,0063;0,008;0,0217;0,0177;0,0317;0,0386;0,1797;0,1812;0,5096;0,1787;0,7736;0,0477;1;17;6,6;0,848;0,0009;3,6
01 ;B66A;38;0;0;0;0;1;0,7368;0,2632;0;0;0,0263;0,3158;0,1316;0,0526;0;0;0,0526;0;0,1053;0;0,0789;0;0,1053;0,0263;0,1053;0,1148;0,623;0,2623;3;29;12;2,783;0;6
01 ;B66B;1523;0;0;0;0;1;0,5489;0,4511;0;0;0;0;0;0;0,0026;0,0007;0,0144;0,0184;0,0643;0,0689;0,111;0,1313;0,2942;0,1339;0,1602;0,102;0,8304;0,0676;3;27;11,7;1,679;0,0001;5,5
01 ;B66C;70;0,5143;0,2143;0,1286;0,1429;0;0,3286;0,6714;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2347;0,7143;0,051;1;8;3,3;1,062;0;1,2
01 ;B66D;18043;0,4152;0,2111;0,1778;0,1959;0;0,5126;0,4874;0;0;0;0,0234;0,0297;0,0247;0,0279;0,007;0,0308;0,0426;0,1065;0,0842;0,0952;0,1064;0,2169;0,099;0,1056;0,2669;0,6544;0,0787;1;14;5,4;0,795;0,0014;3
01 ;B67A;5482;0,1341;0,1417;0,2069;0,2807;0,2366;0,6104;0,3896;0;0;0;0;0;0;0;0;0;0,0004;0,0066;0,0124;0,0235;0,0509;0,3269;0,2853;0,2941;0,0909;0,8594;0,0497;4;29;14,1;1,549;0,0004;5,7
01 ;B67B;23050;0,4159;0,2784;0,1658;0,14;0;0,5701;0,4299;0;0;0;0;0;0;0,0001;0,0001;0,0006;0,0025;0,0174;0,0243;0,042;0,0706;0,3442;0,2541;0,2441;0,1104;0,8533;0,0363;3;22;10,9;1,126;0,0017;4,7
01 ;B68A;419;0;0;0;0;1;0,4033;0,5967;0;0;0;0;0,0024;0;0;0;0,0143;0,0334;0,2267;0,1862;0,1623;0,105;0,1814;0,0597;0,0286;0,1102;0,8248;0,065;4;29;13,6;1,817;0;5,8
01 ;B68B;401;0,8778;0,0748;0,0274;0,02;0;0,3416;0,6584;0;0;0,0025;0,0399;0,0648;0,1172;0,7756;0;0;0;0;0;0;0;0;0;0;0,1993;0,695;0,1057;1;11;4,4;0,925;0;2,3
01 ;B68C;1905;0,6184;0,2257;0,0997;0,0562;0;0,4499;0,5501;0;0;0;0;0;0;0;0,0194;0,1349;0,1533;0,211;0,0987;0,085;0,0724;0,1491;0,0467;0,0294;0,1083;0,7846;0,1071;1;14;6,3;0,927;0,0001;2,9
01 ;B68D;37483;0,5285;0,3154;0,1041;0,0521;0;0,3346;0,6654;0;0;0;0;0;0;0;0,009;0,1237;0,1645;0,275;0,1542;0,1058;0,0746;0,0786;0,0119;0,0027;0,1851;0,7579;0,057;1;15;5,6;0,744;0,0028;3
01 ;B69A;8925;0,519;0,1424;0,1766;0,1427;0,0193;0,4996;0,5004;0;0;0;0;0;0;0,0001;0;0,0066;0,0121;0,0554;0,0495;0,0641;0,0828;0,2527;0,1872;0,2895;0;0,9428;0,0572;;13;6;1,451;0,0007;2,3
01 ;B69B;425;0;0;0;0;1;0,5271;0,4729;0;0;0;0;0;0;0;0;0;0,0047;0,0188;0,0188;0,0259;0,0259;0,2141;0,2047;0,4871;0,1377;0,7699;0,0924;3;22;10,2;1,898;0;4,7
01 ;B69C;44027;0,5992;0,1392;0,1477;0,0978;0,0161;0,4826;0,5173;0;0;0;0;0;0;0;0,0001;0,0071;0,019;0,0664;0,0592;0,0705;0,0842;0,2451;0,1759;0,2725;0,0341;0,9045;0,0614;1;11;5;1,013;0,0033;2,1
01 ;B69D;40480;0,5879;0,1468;0,1512;0,1142;0;0,4574;0,5426;0;0;0;0;0;0,0001;0,0004;0,0004;0,0046;0,0103;0,0436;0,0437;0,0593;0,0779;0,2423;0,1784;0,3389;0,1664;0,7787;0,0548;1;11;5;0,705;0,0031;2,2
01 ;B70A;9828;0,1108;0,1125;0,2142;0,4096;0,1528;0,5266;0,4734;0;0;0;0;0;0;0;0,0004;0,0048;0,0107;0,0439;0,0422;0,0635;0,0747;0,2443;0,188;0,3275;0,0097;0,9066;0,0838;3;23;11,4;2,448;0,0007;4,6
01 ;B70B;55055;0,1989;0,1931;0,2695;0,2769;0,0616;0,5303;0,4697;0;0;0;0;0;0;0,0001;0,0001;0,0045;0,0121;0,047;0,0491;0,0614;0,08;0,2483;0,1764;0,321;0;0,9261;0,0739;;19;8,9;1,97;0,0042;3,8
01 ;B70C;13290;0,1655;0,1748;0,2773;0,3144;0,068;0,5058;0,4942;0;0;0;0;0;0;0;0,0002;0,0043;0,0087;0,0426;0,0437;0,0541;0,0736;0,239;0,1794;0,3546;0,022;0,8949;0,0832;2;18;8,5;1,711;0,001;3,6
01 ;B70D;42677;0,3015;0,2409;0,2336;0,1957;0,0284;0,5225;0,4775;0;0;0;0;0;0;0,0001;0,0001;0,0035;0,0104;0,045;0,05;0,0635;0,0811;0,248;0,1789;0,3194;0,0422;0,8895;0,0683;2;16;7,5;1,345;0,0032;3,1
01 ;B70E;13211;0,1905;0,1372;0,2191;0,3418;0,1113;0,4808;0,519;0,0002;0;0,0011;0,0006;0,0005;0,001;0,002;0,0005;0,0093;0,0166;0,0547;0,0496;0,0588;0,0711;0,2144;0,1742;0,3458;0,0535;0,853;0,0934;2;20;9,2;1,415;0,001;4,2
01 ;B70F;54170;0,2791;0,1989;0,2188;0,248;0,0552;0,4778;0,5222;0;0;0,0004;0,0004;0,0002;0,0004;0,0008;0,0003;0,0045;0,0085;0,0334;0,0361;0,0501;0,0675;0,2217;0,1771;0,3985;0,0544;0,8596;0,086;2;17;8,1;0,962;0,0041;3,4
01 ;B70G;1448;0,0338;0,0808;0,2182;0,4724;0,1948;0,3722;0,6278;0;0;0;0;0;0;0;0;0;0,0007;0,0048;0,009;0,0131;0,0262;0,1285;0,1664;0,6512;0;1;0;;;2,5;0,888;0,0001;0,5
01 ;B70H;3106;0,1194;0,1372;0,2238;0,3783;0,1413;0,3632;0,6365;0,0003;0;0;0;0;0;0,0003;0;0,0016;0,0035;0,0161;0,0145;0,0219;0,0287;0,1401;0,1658;0,6075;0;1;0;;;2,4;0,696;0,0002;0,5
01 ;B70I;23488;0,446;0,1956;0,1874;0,1448;0,0261;0,4906;0,5093;0,0001;0;0,0019;0,001;0,0005;0,0011;0,0017;0,0013;0,0152;0,0283;0,0912;0,0726;0,0791;0,0822;0,2114;0,1427;0,2698;0;1;0;;;1;0,316;0,0018;0
01 ;B71A;222;0;0;0;0,545;0,455;0,5766;0,4234;0;0;0,0045;0,0045;0;0,0045;0;0;0,027;0,036;0,1036;0,0631;0,0586;0,1081;0,2297;0,1847;0,1757;0,147;0,7957;0,0573;5;35;17,8;3,606;0;7,3
01 ;B71B;1608;0,2643;0,1735;0,0858;0,3321;0,1443;0,5044;0,4956;0;0;0;0,0006;0,0012;0,0006;0,0025;0,0031;0,0417;0,0442;0,1343;0,1039;0,1144;0,1206;0,2345;0,1169;0,0815;0,1147;0,802;0,0833;3;24;11,5;1,619;0,0001;4,6
01 ;B71C;6562;0,1442;0,1689;0,0875;0,4901;0,1094;0,5625;0,4375;0;0;0;0,0021;0,0035;0,0035;0,0061;0,0034;0,0195;0,0387;0,0818;0,0639;0,0763;0,0988;0,2597;0,1506;0,1922;0,1628;0,7384;0,0988;2;19;8,5;1,105;0,0005;4,1
01 ;B71D;58541;0,755;0,1712;0,0738;0;0;0,5001;0,4999;0;0;0,0006;0,0013;0,0027;0,0065;0,0207;0,008;0,0538;0,0683;0,1381;0,1017;0,0971;0,0948;0,1988;0,1058;0,1018;0,1593;0,7659;0,0748;1;12;5,3;0,658;0,0044;2,6
01 ;B72A;1515;0,6693;0,1201;0,1234;0,0733;0,0139;0,5855;0,4145;0;0;0,103;0,1036;0,2733;0,2343;0,2858;0;0;0;0;0;0;0;0;0;0;0,1681;0,7741;0,0577;2;17;7;1,31;0,0001;3,3
01 ;B72B;9599;0,5561;0,1447;0,1173;0,1217;0,0602;0,4779;0,522;0,0001;0;0;0;0;0;0;0,0165;0,1622;0,145;0,1765;0,0998;0,0817;0,0645;0,1377;0,062;0,0542;0,1935;0,7344;0,0721;2;22;9,5;1,387;0,0007;4,8
01 ;B73Z;5386;0,5835;0,047;0,2934;0,0689;0,0072;0,5397;0,4603;0;0;0,0275;0,0147;0,0988;0,1019;0,085;0,0208;0,2124;0,2135;0,0951;0,0301;0,0262;0,0178;0,0327;0,0128;0,0108;0,048;0,8944;0,0576;1;15;6,2;0,93;0,0004;3,3
01 ;B75Z;10257;0,7487;0,1204;0,0742;0,0476;0,0092;0,5458;0,4542;0;0;0,1128;0,2355;0,1194;0,0651;0,0987;0,0384;0,0465;0,0284;0,0466;0,0275;0,0247;0,0255;0,0455;0,0288;0,0565;0,3811;0,5276;0,0914;1;6;2,9;0,523;0,0008;1
01 ;B76A;9152;0,6675;0,1658;0,0962;0,0587;0,0119;0,5008;0,4992;0;0;0,0184;0,0313;0,0482;0,058;0,0882;0,0341;0,2195;0,1399;0,1528;0,0707;0,0524;0,0321;0,0364;0,0117;0,0064;0;1;0;;;19;;0,0007;17,7
01 ;B76B;4698;0,0411;0,0202;0,0264;0,6037;0,3086;0,4587;0,5413;0;0;0,0324;0,0587;0,0272;0,0145;0,0155;0,004;0,0275;0,0241;0,0573;0,0438;0,0521;0,0592;0,1884;0,1371;0,2582;0,0783;0,8173;0,1044;2;22;9;1,659;0,0004;4,8
01 ;B76C;3698;0,0084;0,02;0,0138;0,0379;0,92;0,5389;0,4611;0;0;0,0065;0,0089;0,0181;0,0222;0,0203;0,0051;0,0235;0,0143;0,0411;0,0395;0,0511;0,0676;0,1971;0,1714;0,3131;0,1529;0,7725;0,0746;3;24;10,6;1,688;0,0003;5
01 ;B76D;25287;0,3938;0,0586;0,0359;0,5117;0;0,5171;0,4828;0,0001;0;0,0156;0,026;0,0469;0,0573;0,0755;0,0263;0,0772;0,0461;0,0743;0,0518;0,0521;0,0544;0,1326;0,0924;0,1717;0;0,9104;0,0896;;13;5,1;0,824;0,0019;2,7
01 ;B76E;7091;0,5015;0,2412;0,2574;0;0;0,4973;0,5027;0;0;0,0788;0,1386;0,199;0,0181;0,0173;0,0061;0,042;0,0358;0,0558;0,0446;0,0417;0,0453;0,1035;0,0619;0,1114;0,3291;0,5959;0,075;1;11;4,4;0,757;0,0005;2,3
01 ;B76F;58173;0,5423;0,2523;0,2054;0;0;0,5371;0,4628;0;0;0;0;0;0,0245;0,0388;0,017;0,0977;0,0733;0,1166;0,0785;0,0737;0,0707;0,16;0,0956;0,1535;0,3095;0,6189;0,0716;1;9;4;0,582;0,0044;1,8
01 ;B77Z;39862;0,86;0,0964;0,0323;0,0104;0,001;0,344;0,656;0;0;0;0,0014;0,0113;0,0334;0,1289;0,0532;0,2028;0,1432;0,1606;0,0709;0,0487;0,0366;0,057;0,0276;0,0243;0,3722;0,5473;0,0805;1;7;3,2;0,525;0,003;1,3
01 ;B78A;11091;0,4321;0,1724;0,1548;0,1712;0,0695;0,5569;0,4431;0;0;0,0092;0,0023;0,0025;0,0058;0,0078;0,006;0,0501;0,0351;0,0678;0,0559;0,0554;0,0665;0,172;0,1397;0,3239;0,2272;0,702;0,0708;2;18;7,9;1,398;0,0008;3,8
01 ;B78B;7634;0,4299;0,1852;0,1527;0,1754;0,0567;0,5127;0,4873;0;0;0;0,0056;0,0083;0,0105;0,0148;0,008;0,0486;0,0358;0,0584;0,0417;0,0461;0,0502;0,1474;0,1293;0,3955;0,2572;0,6692;0,0736;1;15;6,2;0,988;0,0006;3,3
01 ;B79Z;12755;0,4983;0,148;0,1632;0,1484;0,042;0,4978;0,5022;0;0;0,0618;0,0248;0,0186;0,014;0,0281;0,0159;0,0941;0,0617;0,0948;0,0535;0,0492;0,049;0,1169;0,0888;0,2289;0,4255;0,5035;0,0711;1;9;3,8;0,652;0,001;1,8
01 ;B80Z;109193;0,8348;0,0765;0,0593;0,0277;0,0017;0,4947;0,5052;0;0;0,0487;0,0764;0,0696;0,0695;0,1163;0,0368;0,1154;0,0449;0,0546;0,033;0,0293;0,027;0,0678;0,0517;0,1591;0,4417;0,5156;0,0427;1;5;2,3;0,328;0,0083;0,6
01 ;B81A;1092;0,4753;0,1832;0,131;0,1566;0,054;0,3462;0,6538;0;0;0,0348;0,0192;0,0183;0,0137;0,0238;0,0201;0,2024;0,12;0,1777;0,0632;0,0522;0,0559;0,1062;0,0449;0,0476;0,3595;0,579;0,0615;2;19;8,7;1,486;0,0001;4,1
01 ;B81B;53238;0,6429;0,1669;0,0986;0,0762;0,0153;0,4166;0,5834;0;0;0,0209;0,0117;0,0146;0,0169;0,0301;0,0131;0,0981;0,0923;0,1211;0,0655;0,0566;0,0556;0,1437;0,0958;0,164;0,2325;0,705;0,0625;1;13;5,2;0,739;0,004;2,8
01 ;B82Z;4822;0,753;0,1439;0,061;0,0386;0,0035;0,4486;0,5514;0;0;0;0;0,0002;0,0039;0,046;0,0292;0,0842;0,0919;0,1491;0,083;0,0819;0,0662;0,1501;0,0871;0,1271;0,3693;0,5873;0,0435;1;8;3,4;0,43;0,0004;1,5
01 ;B84Z;626;0,4089;0,27;0,1326;0,1438;0,0447;0,5256;0,4744;0;0;0;0;0;0;0,0016;0,0032;0,0112;0,0208;0,0703;0,0559;0,0767;0,0863;0,2764;0,1917;0,2061;0,1535;0,8005;0,046;2;20;8,5;1,411;0;3,9
01 ;B85A;997;0,0903;0,1033;0,0873;0,5456;0,1735;0,4965;0,5035;0;0;0,012;0,005;0,007;0,005;0,002;0,002;0,014;0,015;0,0361;0,0441;0,0502;0,0853;0,321;0,1986;0,2026;0,1168;0,7919;0,0913;4;29;14,2;1,845;0,0001;5,9
01 ;B85B;5526;0,0861;0,0583;0,0351;0,6372;0,1833;0,5268;0,4732;0;0;0,0033;0,0045;0,0029;0,0043;0,0078;0,0025;0,0148;0,0118;0,0407;0,048;0,0583;0,0858;0,268;0,1844;0,2629;0,1298;0,8041;0,0661;2;22;9,4;1,308;0,0004;4,5
01 ;B85C;4918;0,5525;0,2704;0,1391;0,0352;0,0028;0,5266;0,4734;0;0;0,0094;0,022;0,0331;0,0476;0,076;0,0205;0,0864;0,0665;0,0946;0,0425;0,0494;0,0504;0,1836;0,1084;0,1096;0,1408;0,7762;0,083;1;16;6,7;0,893;0,0004;3,7
01 ;B85D;18563;0,5498;0,2773;0,1729;0;0;0,4988;0,5012;0,0001;0;0,0087;0,0095;0,0091;0,0099;0,0171;0,0064;0,0302;0,033;0,0733;0,0619;0,0678;0,0793;0,2608;0,1618;0,1713;0,1759;0,7542;0,0698;1;13;5,5;0,751;0,0014;2,8
01 ;B86Z;258;0,5426;0,2868;0,0891;0,0775;0,0039;0,6202;0,3798;0;0;0,0039;0;0;0;0;0;0,0194;0,0426;0,1318;0,0969;0,0969;0,1434;0,2248;0,1163;0,124;0,1208;0,7795;0,0997;1;14;6,4;0,765;0;3,3
02 ;C01A;839;0,6663;0,199;0,0584;0,0608;0,0155;0,7521;0,2479;0;0;0;0,0036;0,0107;0,0155;0,0143;0,0119;0,1716;0,0977;0,1788;0,087;0,0894;0,0465;0,0918;0,0679;0,1132;0,0465;0,908;0,0455;2;16;7;1,672;0,0001;3
02 ;C01B;3674;0,6903;0,1568;0,0514;0,0811;0,0204;0,57;0,43;0;0;0;0;0;0,0082;0,0106;0,0084;0,0585;0,0582;0,0961;0,0735;0,0651;0,0661;0,1851;0,1372;0,233;0,1047;0,8164;0,0789;1;14;5,5;0,952;0,0003;2,9
02 ;C02A;1205;0,7876;0,0979;0,0556;0,0398;0,0191;0,4896;0,5104;0;0;0,0083;0,0075;0,0041;0,0017;0,0033;0,0017;0,0133;0,0191;0,0822;0,0647;0,0979;0,1187;0,2788;0,1535;0,1452;0,1495;0,7902;0,0603;2;16;7;1,655;0,0001;3,1
02 ;C02B;926;0,716;0,1253;0,0616;0,068;0,0292;0,4914;0,5086;0;0;0,0184;0,0162;0,0173;0,0119;0,0324;0,0054;0,0799;0,0886;0,1382;0,0832;0,0907;0,068;0,1436;0,0756;0,1307;0,1053;0,799;0,0958;1;11;4,6;1,095;0,0001;2,2
02 ;C03A;4921;0,7992;0,1266;0,0431;0,0258;0,0053;0,5678;0,4322;0;0;0,0002;0,0006;0,0006;0,0012;0,0047;0,0024;0,0205;0,0282;0,0764;0,0831;0,1205;0,1441;0,304;0,1189;0,0945;0,0159;0,9121;0,0719;1;10;4,5;1,156;0,0004;1,8
02 ;C03B;7385;0,8131;0,1251;0,0364;0,0221;0,0032;0,5002;0,4998;0;0;0,0005;0,0001;0,0001;0,0003;0,0012;0,0008;0,0057;0,0099;0,0355;0,0432;0,071;0,1239;0,4249;0,1785;0,1044;0,0326;0,9127;0,0546;1;8;3,8;0,961;0,0006;1,3
